session,eligible_assets,gross,net,turnover,turnover_limit,forecast_volatility,risk_scaler,net_budget_ratio,maximum_factor_budget_ratio,maximum_sleeve_budget_ratio,exposure_equity,exposure_duration,exposure_credit,exposure_commodity,exposure_usd
2008-05-23,19,1.0000000000374087,0.6000000000314412,0.08545935584200297,0.25,0.09414644314021132,1.0,1.000000000052402,0.7042622334816498,0.9919089422596888,-0.05121365865726735,0.08076862944587794,3.992449839626525e-12,0.25931469199232055,-0.28170489339265997
2008-06-02,19,0.9999999999968515,0.5999999999965466,0.25000000000018274,0.25,0.0838998642368916,1.0,0.9999999999942444,0.6329264558586569,0.9999999999992687,-0.021715527927493063,0.10210381461452692,0.07778229818702354,0.2531511476922005,-0.2531705823434628
2008-06-09,19,0.9999999999956979,0.5999999999936938,0.018702270040458373,0.25,0.08838891512626765,1.0,0.9999999999894897,0.6338095824743764,0.9999999999972657,-0.021697517043510986,0.10251854507996258,0.07835483950792782,0.25408526907048923,-0.25352383298975056
2008-06-16,19,1.0000000000239369,0.6000000000258663,0.16457613053011297,0.25,0.09999999999983476,1.0,1.0000000000431106,0.6772226688789398,1.0,-0.02200762038530722,0.08707508579158439,0.07749358228990783,0.32296355850046815,-0.27088906755157593
2008-06-23,19,1.0000000000235023,0.6000000000241205,0.15547158726025515,0.25,0.10000000020899016,1.0,1.0000000000402007,0.6682828532107726,1.0,-0.022696137217027384,0.10407828510357287,0.07465050642369474,0.3110438042621014,-0.26731314128430905
2008-06-30,19,1.0000000000067597,0.6000000000073121,0.022444844595999564,0.25,0.10000000000032189,1.0,1.000000000012187,0.662171322284004,1.0,-0.014472245036243187,0.1037151273388593,0.07271270612969938,0.30761477203934146,-0.26486852891360163
2008-07-08,19,0.9999999999903495,0.5999999999828568,0.10819137713513342,0.25,0.09999999999795554,1.0,0.9999999999714281,0.6334732062192567,0.9999999999938338,-0.008071524058891262,0.10314638032013518,0.06888723672256315,0.3110530105950709,-0.2533892824877027
2008-07-15,19,1.0000000000073452,0.6000000000048439,0.23809874124749794,0.25,0.1000000000069074,1.0,1.000000000008073,0.6172819699008716,0.6520514242978297,-0.025236731469094012,0.0753818478624057,0.08666294226469698,0.3086409849504358,-0.16242445386153484
2008-07-22,19,0.9999999999817409,0.5840730564006907,0.016623197372689746,0.25,0.09999999999888233,1.0,0.9734550940011513,0.5912813782856172,0.6256239333163948,-0.027894260463225698,0.0760381227168518,0.0934734804227623,0.2956406891428086,-0.16017229691492096
2008-07-29,19,0.999999999977156,0.513140564149705,0.2152905059531709,0.25,0.10000000000644511,1.0,0.8552342735828417,0.5912091296897275,0.685498161735718,-0.05708257756246669,0.06387668281995151,0.02291659487220308,0.29560456484486375,-0.19781415793474433
2008-08-05,19,1.000000000021284,0.36571558605407956,0.16730998699580762,0.25,0.10000000000168703,1.0,0.6095259767567993,0.5363241188689053,0.7035526971248917,-0.14073764313856527,0.05639203293988919,-0.02089832904714459,0.26816205943445265,-0.18627174803462065
2008-08-12,19,1.000000000021857,0.3604556025733663,0.17451862910299207,0.25,0.10000000000234692,1.0,0.6007593376222772,0.4754974518033837,0.734116098028129,-0.14108992175509857,0.05784205074043443,-0.019895836758087235,0.2308123909589893,-0.1901989807213535
2008-08-19,19,1.000000000017174,0.3323266004531607,0.056713915478484186,0.25,0.10000000000280054,1.0,0.5538776674219346,0.4676082335484358,0.7283459807366864,-0.1369312485595432,0.045483870286386015,-0.02880173080209418,0.22635414809574628,-0.1870432934193743
2008-08-26,19,1.0000000000044775,0.23897341832747254,0.24160034107468908,0.25,0.10000000001437337,1.0,0.39828903054578757,0.46517695223838706,0.731106447374598,-0.23258847611919353,0.08434062568562256,-9.674422569327082e-13,0.18800003234911603,-0.15562877595961339
2008-09-03,19,0.9999999999900646,0.3332544984570137,0.23539250511007415,0.25,0.0999999999993401,1.0,0.5554241640950229,0.5181818181717979,0.5803187801374196,-0.25909090908589893,0.09285100482181106,6.176966972659601e-13,0.16785298285696418,-0.04051896910805191
2008-09-10,19,1.000000000011607,0.12009186547719164,0.25000000001171335,0.25,0.09399652824554791,1.0,0.20015310912865275,0.5010351287917015,0.5812608533076782,-0.25051756439585077,0.09300173652940495,-1.1092888023966087e-12,-0.008280103401194977,0.0515831531900858
2008-09-17,19,0.9999999999830489,-0.10218100925071648,0.25000000000781375,0.25,0.09999999999892277,1.0,0.17030168208452748,0.49599848748920183,0.5881819373501209,-0.24799924374460092,0.09392408299361577,-5.007799573183076e-13,-0.12694200900747687,0.12115235794067496
2008-09-24,19,1.0000000000031515,0.10105154766222534,0.2500000000014805,0.25,0.10000000000299077,1.0,0.1684192461037089,0.32423042760673926,0.750000000001021,-0.14351798225349063,0.12000000000066414,-8.865893963818988e-15,-0.13139229020686585,0.1296921710426957
2008-10-01,19,1.0000000000007137,0.25310995453919666,0.2299767842317485,0.25,0.1000000000299091,1.0,0.42184992423199447,0.6332020469589276,1.0,-0.11059971610123095,0.11877703022642076,1.725413669104431e-14,-0.15608202921836706,0.25328081878357106
2008-10-08,19,0.9999999999982059,0.3676962569677913,0.1429902293559424,0.25,0.0999999999998305,1.0,0.6128270949463188,0.6121139036338615,0.9999999999952501,-0.08886402544493174,0.2113280618197879,-1.9958772562162579e-13,-0.1548409980813412,0.24484556145354464
2008-10-15,19,1.0000000000062272,0.47169634790141657,0.09526008201425631,0.25,0.10000000131590954,1.0,0.7861605798356943,0.5731138695378774,1.0,-0.055172311815728195,0.26200587238138834,-5.573592374580612e-13,-0.1467515220311554,0.22924554781515094
2008-10-22,19,0.9959644735906732,0.47313135249823846,0.015427058438420254,0.25,0.10000000000907279,1.0,0.7885522541637308,0.5644704961026111,1.0,-0.060758849147108246,0.2614264132632105,-8.004483088375234e-13,-0.14381634465425838,0.22578819844104447
2008-10-29,19,1.0000000000007072,0.4616721915716516,0.06881724432089378,0.25,0.10000000001972964,1.0,0.7694536526194194,0.5464948642148433,1.0,-0.04862364963242617,0.24306565286901227,-0.012491425311075447,-0.14366804172978329,0.21859794568593732
2008-11-05,19,0.9521379827937907,0.34827488291150166,0.2500000000017294,0.25,0.10000000000660299,1.0,0.5804581381858361,0.5107874426020483,1.0,-0.1013090520944467,0.20164876689316666,-0.012840860622088368,-0.13511072308112573,0.20431497704081936
2008-11-12,19,1.000000000010525,0.12964237883896468,0.2500000000070658,0.25,0.10000000000071087,1.0,0.21607063139827448,0.5026987154186986,1.0,-0.11481723266702888,0.10526821720834648,-0.01245736115996283,-0.12173729628791582,0.20107948616747945
2008-11-19,19,1.00000000000307,0.12929479944842578,0.24211354142996483,0.25,0.10000000000130496,1.0,0.21549133241404297,0.5279727325855094,1.0,-0.08598815046465084,0.12051574639167514,-0.004967612943832824,-0.14770444724409842,0.21118909303420377
2008-11-26,19,1.0000000000064442,0.09833655835473326,0.13907374000863196,0.25,0.10000000000112053,1.0,0.16389426392455544,0.5154229322134757,1.0,-0.06831741714330793,0.08174144417247381,-0.036543786116725846,-0.14159589778923054,0.20616917288539027
2008-12-04,19,0.999999999994905,0.10649422159005839,0.0426501938218075,0.25,0.09999999999969819,1.0,0.17749036931676399,0.5085802970712812,0.9999999999935671,-0.06798989929530569,0.08485872575641354,-0.04766455764395527,-0.13308916274371976,0.20343211882851248
2008-12-11,19,0.9999999999902931,0.11678130198901343,0.02848063724496102,0.25,0.10000000001045015,1.0,0.19463550331502238,0.5060003683621598,0.9999999999899212,-0.06314118012739951,0.08787971148062113,-0.04532197244069672,-0.13079290019394688,0.20240014734486395
2008-12-18,19,0.99999999999223,0.12256910722688051,0.08879977927084355,0.25,0.10000000004531351,1.0,0.20428184537813418,0.5067003237415594,0.999999999985085,-0.06282002791100075,0.07135741342555425,-0.048133896761523326,-0.13063210657022375,0.20268012949662378
2008-12-26,19,0.999999999991199,0.15375613501416507,0.05433123917260824,0.25,0.09999999999725676,1.0,0.25626022502360846,0.5141538588377478,0.9999999999925423,-0.04570818045962236,0.09159649286485039,-0.050578366649381055,-0.13544514296245044,0.20566154353509913
2009-01-05,19,0.9999999999664547,0.21408027626674142,0.10278270251187198,0.25,0.10000000319994003,1.0,0.35680046044456903,0.5133744266202023,0.9999999999657047,-0.013606371360556542,0.12067520325261756,-0.05501786658664662,-0.13047822505526857,0.2053497706480809
2009-01-12,19,0.9999999999979733,0.2939796070619953,0.11527478054977926,0.25,0.10000003078107632,1.0,0.48996601176999216,0.5180740112515154,0.9999999999952468,-0.009717355530215936,0.16293207684248384,-0.036202289600254844,-0.1359960705894591,0.20722960450060618
2009-01-20,19,1.0000000000244205,0.5029472536312021,0.25000000002283274,0.25,0.10000000166072257,1.0,0.8382454227186702,0.5398734560490216,0.9280544952257119,0.006058737652074337,0.2699367280245108,0.009683640122341304,-0.1390403108157183,0.1954658396887498
2009-01-27,19,1.0000000000248743,0.49020265015185843,0.12506291663621186,0.25,0.10000000003070941,1.0,0.8170044169197641,0.5415083363285537,0.7500000000019208,0.01677855581754812,0.27075416816427683,0.013770840818694965,-0.1436136619365065,0.14121449761761753
2009-02-03,19,1.0000000000007536,0.5540841906247853,0.09300961464965564,0.25,0.10000000000043835,1.0,0.9234736510413089,0.5555919843878826,0.7500000000001736,0.025085111481990836,0.2777959921939413,0.04897996096946348,-0.13964832631337087,0.13374123724135265
2009-02-10,19,0.9949104579820162,0.5851944208954442,0.05762227051320688,0.25,0.1000000001794348,1.0,0.9753240348257403,0.5600000000011516,0.7500000000010135,0.028905969444394535,0.2800000000005758,0.060000000001460274,-0.13856124087201024,0.12810551149014177
2009-02-18,19,0.9949379767387463,0.5986287669754442,0.03570589157097509,0.25,0.10000000000115102,1.0,0.9977146116257404,0.5600000000012829,0.7500000000012992,0.030593886594301425,0.28000000000064146,0.060000000001388526,-0.13688707712123432,0.12531569342814375
2009-02-25,19,0.9984424799055158,0.5965142115183482,0.04747962965459318,0.25,0.10000000007519194,1.0,0.9941903525305803,0.5575894306732925,0.7499999999920629,0.03131360667763882,0.27879471533664624,0.05909603650476795,-0.14112375084282539,0.12748679199499063
2009-03-04,19,0.997585445379952,0.5687710805798903,0.06560120336572514,0.25,0.10000000000025581,1.0,0.9479518009664839,0.48941666195285316,0.7100063744867711,0.0258446883268836,0.24470833097642658,0.05879318269626821,-0.1459089664680909,0.13837745038954546
2009-03-11,19,0.9609934349428871,0.4850039120398941,0.13508298138493768,0.25,0.10000000000879918,1.0,0.8083398533998236,0.3405518996191323,0.6940256762464364,0.01843154768607245,0.17027594980956615,0.057289688216975394,-0.1528077409995159,0.13501744640428023
2009-03-18,19,0.9865167131584175,0.5071673328006056,0.140852638281303,0.25,0.10000000000668302,1.0,0.8452788880010093,0.43869125970405104,0.9999999999758479,0.012706863792682196,0.12905268768941763,0.05928951576868135,-0.14217762215627083,0.17547650388162042
2009-03-25,19,1.0000000000149718,0.42467116480165734,0.1059450833772863,0.25,0.10000000000419404,1.0,0.707785274669429,0.4435815563306581,1.0,0.004595444244605254,0.0947442001715614,0.03193832815454577,-0.1463225371020459,0.17743262253226325
2009-04-01,19,0.997372145597383,0.19264964991587288,0.25000000000003564,0.25,0.10000000000148801,1.0,0.32108274985978813,0.45494594771892893,0.9999999999983413,-0.03947866505436126,-0.01694625507405256,-0.030197017709241634,-0.14234756341738103,0.18197837908757158
2009-04-08,19,1.0000000000190596,0.1330762621919578,0.07202395635796172,0.25,0.10000000000391844,1.0,0.2217937703199297,0.4810080511765678,1.0,-0.04181001882815579,-0.02415931997415423,-0.04454523170217555,-0.15374828095637996,0.19240322047062713
2009-04-16,19,1.0000000000276075,0.1355877054321631,0.0446707472546235,0.25,0.10000000000400451,1.0,0.2259795090536052,0.48652817162184225,1.0,-0.03830865955021885,-0.02075294959533759,-0.04668911099783208,-0.16626649359609394,0.1946112686487369
2009-04-23,19,0.999999999996741,0.3642757576757305,0.2500000000003983,0.25,0.10000000001150458,1.0,0.6071262627928842,0.4198309007810698,0.9284198648312919,-0.03901023050787739,0.08535912935992629,-0.03828066340454678,-0.14365298686868516,0.16793236031242795
2009-04-30,19,1.0000000000100921,0.4161273941094621,0.15216605148539425,0.25,0.10000000000219858,1.0,0.6935456568491035,0.33810170207010604,0.7500000000013952,-0.03131963132057158,0.11432606964585121,-0.028369651775043483,-0.14438056825517745,0.13524068082804241
2009-05-07,19,1.0000000000062623,0.39507816349241776,0.10392769097020295,0.25,0.1000000000004613,1.0,0.6584636058206963,0.3616147632661004,0.7522312426817228,-0.017133286378747354,0.11553518986078425,-0.029017778740757165,-0.1649188781641292,0.14464590530644017
2009-05-14,19,1.0000000000023066,0.4808444806914525,0.10321379922974316,0.25,0.10000000000051275,1.0,0.8014074678190876,0.33999684557875554,0.8170092865400587,0.017447047354025594,0.16020557192407311,1.1175066141225225e-14,-0.16941176991376017,0.13599873823150221
2009-05-21,19,1.0000000000073295,0.45505130337449207,0.14144877175874382,0.25,0.10000000000195607,1.0,0.7584188389574869,0.38700315547808706,0.8103343479968887,0.0604598910014013,0.15897450773394925,0.008350615128830532,-0.19350157773904353,0.14958427125819282
2009-05-29,19,1.0000000000180422,0.4638137320934402,0.2500000000194946,0.25,0.1000000000016202,1.0,0.7730228868224003,0.4260768860771906,0.7500000000004946,0.11269031637601018,0.15966625960574193,0.08075379283808642,-0.2130384430385953,0.08377790646186781
2009-06-05,19,1.0000000000014804,0.5961060244072971,0.2500000000007404,0.25,0.10000000000014322,1.0,0.9935100406788285,0.6136664596630164,0.7129403102673919,0.1488303509427858,0.18933780945748227,0.1840999378989049,-0.16907234062455448,0.0304002893306621
2009-06-12,19,1.0000000000080453,0.6000000000026331,0.13098822802107965,0.25,0.10000000154567669,1.0,1.0000000000043885,0.7,0.7499999999999999,0.12037115333273213,0.21652891665329022,0.21,-0.16820256525146596,0.030030299788127306
2009-06-19,19,1.0000000000069675,0.4117024047855656,0.20517875776036693,0.25,0.10000000000316295,1.0,0.6861706746426093,0.7,0.7499999999999999,0.12554888168240894,0.10792634366995824,0.21,-0.17901887868521804,0.03186718166559422
2009-06-26,19,1.0000000000113216,0.282890348869676,0.25000000000799727,0.25,0.10000000000261627,1.0,0.4714839147827934,0.6970129105655863,0.7477596829241897,0.12624198735764594,-0.017051970875791786,0.2091038731696759,-0.15698481245353643,0.013303006604998953
2009-07-06,19,1.0000000000116516,0.4313874421852443,0.21072630123449912,0.25,0.10000000895542506,1.0,0.7189790703087405,0.6818075709538958,0.7363556782148314,0.1227070035675537,-0.03109154574298863,0.20454227128616873,-0.08047281988975898,-0.04105355127006541
2009-07-13,19,1.0000000000000708,0.22558659443620852,0.25000000000011047,0.25,0.10000000000009261,1.0,0.3759776573936809,0.6817374620443731,0.7363030965332797,0.12138835408179154,-0.07118259350046027,0.20452123861331192,-0.06269232273942929,-0.04653988771625185
2009-07-20,19,0.9999999999860961,0.23596437985452093,0.023630842573278844,0.25,0.10000000000182083,1.0,0.39327396642420154,0.6897440134749504,0.7374523438377667,0.1277588934963374,-0.07132598170671661,0.20692320404248513,-0.060797171172288896,-0.049615587269964775
2009-07-27,19,0.9999999999999784,0.482193728751842,0.2366375312229635,0.25,0.10000000000003592,1.0,0.8036562145864034,0.6997234313831889,0.7497925735373413,0.14268496822603377,-0.02710738846490537,0.20991702941495666,-0.05892418197308065,-0.05470997394669971
2009-08-03,19,1.0000000000048477,0.5077727778834034,0.2500000000037941,0.25,0.10000000000343404,1.0,0.8462879631390057,0.7,0.7499999999999999,0.12993952753346247,0.06560455956268649,0.21,-0.10472463892454141,-0.029929498970886148
2009-08-10,19,0.9999999999942017,0.43288993123017355,0.2499999999977737,0.25,0.10000000001953574,1.0,0.721483218716956,0.6979228790810628,0.7484421593084081,0.10194138413121714,0.1522309756617824,0.20937686372431882,-0.17818892190332464,0.017444496575522894
2009-08-17,19,1.000000000010953,0.2905278330280333,0.2500000000054323,0.25,0.10000000004006647,1.0,0.4842130550467222,0.7,0.7499999999999999,0.12001844921500267,0.11999999999867701,0.21,-0.1732200161568403,-0.09648627310289357
2009-08-24,19,1.0000000000117644,0.43713312659088094,0.2500000000098338,0.25,0.10000010486514291,1.0,0.7285552109848016,0.7,0.7499999999999999,0.25061804226525025,0.11986213023479744,0.21,-0.1313094649303373,-0.09883058011439907
2009-08-31,19,1.0000000000289788,0.4592573999837023,0.11108163902134102,0.25,0.10000000000311203,1.0,0.7654289999728372,0.7,0.7499999999999999,0.30108340883935736,0.12000000000196628,0.21,-0.13022277347017464,-0.09677038767182068
2009-09-08,19,1.0000000000320697,0.5953925693254494,0.12549394407491676,0.25,0.1000000087802482,1.0,0.992320948875749,0.7153808365480571,0.7499999999999999,0.35769041827402853,0.12000000000149709,0.21,-0.0825125530334308,-0.13331368685335804
2009-09-15,19,1.0000000000106162,0.600000000005724,0.07388608684271947,0.25,0.10000000000134546,1.0,1.00000000000954,0.7188703117363255,0.8760282760052529,0.35943515586816277,0.12000000000029368,0.21,-0.061119006089644,-0.17082551381962058
2009-09-22,19,1.0000000000321176,0.6000000000177692,0.10311146325655553,0.25,0.10000000000959758,1.0,1.0000000000296154,0.7826713146882885,0.7760335585191545,0.39133565734414427,0.11990644210205105,0.21,-0.08359496622669478,-0.15174755445443747
2009-09-29,19,1.0000000000184999,0.6000000000110042,0.07939253432054783,0.25,0.10000000000151049,1.0,1.0000000000183404,0.8337624201712066,0.7929083992955792,0.4168812100856033,0.1178044421077153,0.21,-0.08106374010879579,-0.1646176462325699
2009-10-06,19,1.0000000000545581,0.6000000000346319,0.06399194559492313,0.25,0.10000000004704639,1.0,1.00000000005772,0.8375859559244868,0.8292601900383841,0.4187929779622434,0.11618286728510041,0.21,-0.0681784451652628,-0.17888283428128648
2009-10-13,19,1.0000000000052267,0.6000000000029433,0.23493194504828763,0.25,0.09771353276556775,1.0,1.0000000000049056,0.8506573129547633,1.0,0.42532865647738166,0.14949139767549682,0.21,-0.042495315238448884,-0.21461267291743624
2009-10-20,19,1.000000000208226,0.6000000001799535,0.008555261092375463,0.25,0.09502591882489551,1.0,1.0000000002999225,0.8524356301529779,1.0,0.4262178150764889,0.14928046987974988,0.21,-0.04267067730336588,-0.21474826938635652
2009-10-27,19,1.000000000161324,0.600000000153408,0.060383090050371846,0.25,0.0946970960019862,1.0,1.0000000002556801,0.8924775352964454,1.0,0.4462387676482227,0.14934824331003582,0.21,-0.04999999999509301,-0.21520791016999494
2009-11-03,19,0.999999999935372,0.5999999999275893,0.2500000000466758,0.25,0.07734463165423296,1.0,0.9999999998793156,0.6999999999623545,0.9999999999536099,0.342205944853855,0.18403676019137608,0.20999999998870633,-0.04999999999025599,-0.17810255228507743
2009-11-10,19,0.9999999999992827,0.5999999999966346,0.18219418606517268,0.25,0.07771231714698035,1.0,0.9999999999943909,0.6900668539107723,0.999999999998721,0.3286800401352114,0.1794040112342623,0.2070200561732317,-0.03395201557016029,-0.19589398314733503
2009-11-17,19,1.0000000002954608,0.6000000002722098,0.01381955516145604,0.25,0.07745472491708577,1.0,1.000000000453683,0.6928097470694805,1.0,0.3305176675390982,0.17687606365249248,0.20784292412084415,-0.03363698758308892,-0.19677712958018623
2009-11-24,19,0.9999999999985849,0.5999999999952688,0.016095557484265284,0.25,0.07627802564281792,1.0,0.9999999999921146,0.6999999999966598,0.9999999999979938,0.32929881757293805,0.17999999999921684,0.20999999999899793,-0.034445739866637244,-0.19499999999931428
2009-12-02,19,1.0000000000179081,0.6000000000121709,0.00889130322603928,0.25,0.07566512817130656,1.0,1.0000000000202849,0.7,1.0,0.3271274129483839,0.1800000000001171,0.21,-0.033990028230317874,-0.19532996074129821
2009-12-09,19,1.0000000000213625,0.6000000000178936,0.21176790030485476,0.25,0.09994702567143614,1.0,1.0000000000298226,0.7,0.7499999999999999,0.32752255544681014,0.17999999999995997,0.21,-0.1340549621935225,-0.06500000000436687
2009-12-16,19,1.000000000037899,0.6000000000330225,0.03293599858515339,0.25,0.09751478548649757,1.0,1.0000000000550375,0.7,0.7499999999999999,0.32621105343628176,0.18000000000008967,0.21,-0.13376643174749886,-0.06500000000825508
2009-12-23,19,1.0000000001355094,0.6000000001010607,0.16377898914960426,0.25,0.10000000001695816,1.0,1.0000000001684346,0.6237080112172632,0.6069525210323682,0.3104519022872647,0.14948320448480015,0.18711240336517893,-0.11893301231930452,-0.08355278147777032
2009-12-31,19,1.000000000091548,0.6000000000706643,0.016761741020406302,0.25,0.10000000000651535,1.0,1.000000000117774,0.6233818340330984,0.6031666425342569,0.3116909170165492,0.1486755504016755,0.18650666280548112,-0.11823566679735156,-0.08464339845665009
2010-01-08,19,0.9999999999958261,0.5999999999925525,0.035275334431585065,0.25,0.09999999999957122,1.0,0.9999999999875875,0.6378414292059221,0.6334526797659564,0.30177912297900056,0.15513657167725475,0.19135242876177663,-0.12000000000017763,-0.07871155770835785
2010-01-15,19,1.0000000002487268,0.600000000217763,0.007357289854104717,0.25,0.09821019546830516,1.0,1.0000000003629383,0.6385875510739338,0.634851658263626,0.301482733189549,0.15543502041478685,0.19157626532218014,-0.12003552064419905,-0.07792259528033013
2010-01-25,19,1.0000000000004554,0.6000000000011195,0.2500000000004977,0.25,0.10000000000014102,1.0,1.0000000000018658,0.7789725444488151,0.6401443772295149,0.38948627222440757,0.15656413379283024,0.1924231003567224,-0.1440879716185237,-0.04098535478869507
2010-02-01,19,1.0000000000457294,0.6000000000352338,0.2499999999758381,0.25,0.1000003221447353,1.0,1.000000000058723,0.9466846007425238,0.7749484405098267,0.4733423003712619,0.09422102465321534,0.16401237428677082,-0.12961943903735115,-0.033727680009347824
2010-02-08,19,1.000000000141673,0.6000000000759376,0.015378872172653059,0.25,0.10000001787977289,1.0,1.0000000001265628,0.9465871630857516,0.7738078851390368,0.4732935815428758,0.09384578629827264,0.16428610759094836,-0.12872977638710678,-0.03450103458986603
2010-02-16,19,1.000000000245185,0.6000000001693659,0.020496915039359062,0.25,0.10000000001990221,1.0,1.0000000002822766,0.9564005287932267,0.7841057064091562,0.47820026439661334,0.09184616671949852,0.16347757945220917,-0.12207111862643241,-0.0454502129377287
2010-02-23,19,1.0000000000257123,0.6000000000227402,0.02306713015053624,0.25,0.09290223360532673,1.0,1.0000000000379003,0.9482468911806426,0.7768911665766824,0.4741234455903213,0.08116031401877186,0.16354612002846158,-0.10911802980698704,-0.04859594686692324
2010-03-02,19,1.0000000000112317,0.6000000000088727,0.25000000000279277,0.25,0.10000000019659333,1.0,1.0000000000147877,0.9125905778410942,0.777224058258453,0.4562952889205471,0.041983972856758534,0.1634662260211342,-0.12402900482902562,0.029697486268026534
2010-03-09,19,1.0000000000224518,0.6000000000194509,0.2500000000169345,0.25,0.07447953371311494,1.0,1.000000000032418,0.8791296274709786,0.7472616575945878,0.4395648137354893,0.054388941041145764,0.17065720218286026,-0.05778358745214192,0.0380538014386838
