session,sleeve_return,allocation_cost,net_return,gross_allocation
2019-07-30,2.176944262339858e-05,0.0,2.176944262339858e-05,1.0000000000000004
2019-07-31,-0.00010067775548776382,0.0,-0.00010067775548776382,1.0000000000000004
2019-08-01,0.00010935169007323997,0.0,0.00010935169007323997,1.0000000000000004
2019-08-02,-8.430205273290369e-06,0.0,-8.430205273290369e-06,1.0000000000000004
2019-08-05,-9.986560204825146e-05,0.0,-9.986560204825146e-05,1.0000000000000004
2019-08-06,-0.00011003472901072463,0.0,-0.00011003472901072463,1.0000000000000002
2019-08-07,-0.00030456304625148056,0.0,-0.00030456304625148056,1.0000000000000004
2019-08-08,0.00019181581859001876,0.0,0.00019181581859001876,1.0000000000000004
2019-08-09,-0.00022440308007929012,0.0,-0.00022440308007929012,1.0000000000000002
2019-08-12,-0.0002727234258627522,0.0,-0.0002727234258627522,1.0000000000000002
2019-08-13,6.452798273432273e-07,0.0,6.452798273432273e-07,1.0000000000000002
2019-08-14,2.3253843379209757e-05,0.0,2.3253843379209757e-05,1.0000000000000002
2019-08-15,-0.0001580392867950007,0.0,-0.0001580392867950007,1.0
2019-08-16,-0.00023196671304342875,0.0,-0.00023196671304342875,1.0000000000000002
2019-08-19,-0.00036119667718085164,0.0,-0.00036119667718085164,1.0000000000000002
2019-08-20,-8.624856488258517e-05,0.0,-8.624856488258517e-05,1.0
2019-08-21,-0.00016504149293802348,0.0,-0.00016504149293802348,1.0
2019-08-22,-0.00031352263255880037,0.0,-0.00031352263255880037,1.0
2019-08-23,-0.00023917798500829924,0.0,-0.00023917798500829924,1.0
2019-08-26,-0.00019727980182814717,0.0,-0.00019727980182814717,1.0
2019-08-27,-0.0003492384198527513,0.0,-0.0003492384198527513,0.9999999999999999
2019-08-28,-0.0001060563053301688,0.0,-0.0001060563053301688,1.0
2019-08-29,-0.0001913572438080235,0.0,-0.0001913572438080235,1.0
2019-08-30,-3.2424621829415785e-05,0.0,-3.2424621829415785e-05,1.0
2019-09-03,-0.00018221510010383356,0.0,-0.00018221510010383356,1.0
2019-09-04,-3.522624115836165e-05,0.0,-3.522624115836165e-05,1.0
2019-09-05,-0.0006494361393602321,0.0,-0.0006494361393602321,1.0
2019-09-06,-1.890282512117133e-05,0.0,-1.890282512117133e-05,1.0
2019-09-09,-0.0009860773727585633,0.0,-0.0009860773727585633,1.0
2019-09-10,-0.0011878210333832022,0.0,-0.0011878210333832022,1.0
2019-09-11,-0.0008483100343871288,0.0,-0.0008483100343871288,0.9999999999999999
2019-09-12,0.00024937602852389277,0.0,0.00024937602852389277,0.9999999999999999
2019-09-13,-0.0003664362877204339,0.0,-0.0003664362877204339,1.0
2019-09-16,0.00019447216988525206,0.0,0.00019447216988525206,0.9999999999999999
2019-09-17,0.00035639908811771427,0.0,0.00035639908811771427,1.0
2019-09-18,-3.2303658286575904e-06,0.0,-3.2303658286575904e-06,1.0000000000000002
2019-09-19,1.461756188824457e-05,0.0,1.461756188824457e-05,1.0
2019-09-20,9.332299994968324e-05,0.0,9.332299994968324e-05,1.0
2019-09-23,-9.257267677071734e-05,0.0,-9.257267677071734e-05,1.0000000000000002
2019-09-24,-0.00034141333563884836,0.0,-0.00034141333563884836,1.0000000000000002
2019-09-25,-0.0003255052957875803,0.0,-0.0003255052957875803,1.0000000000000002
2019-09-26,-0.00035022426163926993,0.0,-0.00035022426163926993,1.0000000000000002
2019-09-27,-0.0004504850207560534,0.0,-0.0004504850207560534,1.0000000000000002
2019-09-30,-0.00022315412940914997,0.0,-0.00022315412940914997,1.0000000000000002
2019-10-01,-0.0003276438954676747,0.0,-0.0003276438954676747,1.0
2019-10-02,4.096161425597134e-05,0.0,4.096161425597134e-05,1.0000000000000002
2019-10-03,-0.00017775706154816857,0.00029728706168269744,-0.00047504412323086604,1.0000000000000795
2019-10-04,-0.00030584236984888206,0.0,-0.00030584236984888206,1.0000000000000795
2019-10-07,-8.752302134128719e-05,0.0,-8.752302134128719e-05,1.0000000000000795
2019-10-08,-0.00012489807470949366,0.0,-0.00012489807470949366,1.0000000000000793
2019-10-09,-3.781317987098467e-05,0.0,-3.781317987098467e-05,1.0000000000000795
2019-10-10,-0.00022869999058389913,0.0,-0.00022869999058389913,1.0000000000000795
2019-10-11,-7.776625276042045e-05,0.0,-7.776625276042045e-05,1.0000000000000795
2019-10-14,-0.00023026579851755856,0.0,-0.00023026579851755856,1.0000000000000797
2019-10-15,-0.00010638954424671906,0.0,-0.00010638954424671906,1.0000000000000797
2019-10-16,5.0677962305998046e-05,0.0,5.0677962305998046e-05,1.0000000000000797
2019-10-17,-0.0003289036295347055,0.0,-0.0003289036295347055,1.0000000000000795
2019-10-18,9.460906546456258e-07,0.0,9.460906546456258e-07,1.0000000000000797
2019-10-21,-0.0004556170228644717,0.0,-0.0004556170228644717,1.0000000000000795
2019-10-22,-0.0004963975364125621,0.0,-0.0004963975364125621,1.0000000000000797
2019-10-23,-0.0002645351595097199,0.0,-0.0002645351595097199,1.0000000000000797
2019-10-24,0.00029167526620897807,0.0,0.00029167526620897807,1.0000000000000797
2019-10-25,-0.0005064650229412654,0.0,-0.0005064650229412654,1.0000000000000795
2019-10-28,-0.0006775814632746795,0.0,-0.0006775814632746795,1.0000000000000797
2019-10-29,-0.00017013324830326512,0.0,-0.00017013324830326512,1.0000000000000795
2019-10-30,0.0004087670637875473,0.0,0.0004087670637875473,1.0000000000000797
2019-10-31,-0.00032284219528180955,0.0,-0.00032284219528180955,1.0000000000000797
2019-11-01,-0.00017146660739523632,0.0,-0.00017146660739523632,1.0000000000000797
2019-11-04,-0.0006214268465957324,0.0,-0.0006214268465957324,1.0000000000000797
2019-11-05,-0.0001612561520477656,0.0,-0.0001612561520477656,1.0000000000000797
2019-11-06,-5.470142545539119e-05,0.0,-5.470142545539119e-05,1.0000000000000797
2019-11-07,-0.00048312219502082696,0.0,-0.00048312219502082696,1.0000000000000797
2019-11-08,-0.0003441960558952361,0.0,-0.0003441960558952361,1.0000000000000797
2019-11-11,3.774056155296449e-05,0.0,3.774056155296449e-05,1.0000000000000797
2019-11-12,-0.00023008954737711585,0.0,-0.00023008954737711585,1.0000000000000797
2019-11-13,-0.00012695356661260933,0.0,-0.00012695356661260933,1.0000000000000797
2019-11-14,-0.00019991050197501418,0.0,-0.00019991050197501418,1.0000000000000797
2019-11-15,-0.0001456441470733618,0.0,-0.0001456441470733618,1.0000000000000797
2019-11-18,-0.0002723203217840166,0.0,-0.0002723203217840166,1.0000000000000797
2019-11-19,-0.0004671979972628242,0.0,-0.0004671979972628242,1.0000000000000797
2019-11-20,-0.0004197528292957618,0.0,-0.0004197528292957618,1.0000000000000797
2019-11-21,-0.00020122883772718777,0.0,-0.00020122883772718777,1.00000000000008
2019-11-22,-1.4358884219827837e-05,0.0,-1.4358884219827837e-05,1.00000000000008
2019-11-25,-0.00011923402151490314,0.0,-0.00011923402151490314,1.00000000000008
2019-11-26,-0.00023227054186100536,0.0,-0.00023227054186100536,1.0000000000000802
2019-11-27,-0.00018740163142827936,0.0,-0.00018740163142827936,1.00000000000008
2019-11-29,-0.00016568523278309236,0.0,-0.00016568523278309236,1.0000000000000802
2019-12-02,-0.00017545448851048447,0.0,-0.00017545448851048447,1.00000000000008
2019-12-03,-0.00023236339714033754,0.0,-0.00023236339714033754,1.00000000000008
2019-12-04,-5.6250449685444336e-05,0.0,-5.6250449685444336e-05,1.0000000000000802
2019-12-05,-6.932839433284692e-05,0.0,-6.932839433284692e-05,1.0000000000000804
2019-12-06,-0.00012563424006424402,0.0,-0.00012563424006424402,1.0000000000000802
2019-12-09,-0.00023202010562710788,0.0,-0.00023202010562710788,1.0000000000000802
2019-12-10,-0.00014424266416083223,0.0,-0.00014424266416083223,1.0000000000000802
2019-12-11,-0.00017672817767874386,0.0,-0.00017672817767874386,1.0000000000000802
2019-12-12,-1.7043179370389397e-05,0.0,-1.7043179370389397e-05,1.0000000000000804
2019-12-13,-0.00029136955310441056,0.0,-0.00029136955310441056,1.0000000000000802
2019-12-16,-0.00017395652917209846,0.0,-0.00017395652917209846,1.0000000000000802
2019-12-17,5.136169065328028e-05,0.0,5.136169065328028e-05,1.0000000000000802
2019-12-18,-0.0004885951581722986,0.0,-0.0004885951581722986,1.0000000000000804
2019-12-19,-0.0004660779846898896,0.0,-0.0004660779846898896,1.0000000000000804
2019-12-20,-0.0002470595213453109,0.0,-0.0002470595213453109,1.0000000000000804
2019-12-23,-0.000497322549280521,0.0,-0.000497322549280521,1.0000000000000804
2019-12-24,-2.4639375263846526e-05,0.0,-2.4639375263846526e-05,1.0000000000000806
2019-12-26,-0.0002332923389411653,0.0,-0.0002332923389411653,1.0000000000000806
2019-12-27,-0.00021075693220624803,0.0,-0.00021075693220624803,1.0000000000000804
2019-12-30,-7.668325079627021e-05,0.0,-7.668325079627021e-05,1.0000000000000804
2019-12-31,-0.00024113336584671011,0.0,-0.00024113336584671011,1.0000000000000804
2020-01-02,-0.00025946209240629845,0.0,-0.00025946209240629845,1.0000000000000806
2020-01-03,-0.0001363732068284808,0.00018827419170514736,-0.00032464739853362815,1.0
2020-01-06,-0.00038914215651700366,0.0,-0.00038914215651700366,0.9999999999999999
2020-01-07,-0.00020394020273579696,0.0,-0.00020394020273579696,0.9999999999999999
2020-01-08,-0.00015387487217350407,0.0,-0.00015387487217350407,1.0000000000000002
2020-01-09,-0.0002532107928168686,0.0,-0.0002532107928168686,1.0000000000000002
2020-01-10,-0.00018508492672434328,0.0,-0.00018508492672434328,1.0000000000000002
2020-01-13,-0.00034846760314605706,0.0,-0.00034846760314605706,1.0
2020-01-14,8.632404630069883e-06,0.0,8.632404630069883e-06,1.0000000000000002
2020-01-15,-0.00039780130748669516,0.0,-0.00039780130748669516,1.0000000000000002
2020-01-16,-0.0001342571152911863,0.0,-0.0001342571152911863,1.0000000000000004
2020-01-17,-0.0001741642549412235,0.0,-0.0001741642549412235,1.0000000000000002
2020-01-21,-0.00031639984221982993,0.0,-0.00031639984221982993,1.0000000000000002
2020-01-22,-0.00011555756833584536,0.0,-0.00011555756833584536,1.0000000000000004
2020-01-23,-7.100334408763413e-05,0.0,-7.100334408763413e-05,1.0000000000000002
2020-01-24,-0.0006062990638443218,0.0,-0.0006062990638443218,1.0000000000000004
2020-01-27,-0.0002620140539255963,0.0,-0.0002620140539255963,1.0000000000000004
2020-01-28,-0.0002514451281875597,0.0,-0.0002514451281875597,1.0000000000000004
2020-01-29,-0.00032010631461841434,0.0,-0.00032010631461841434,1.0000000000000002
2020-01-30,-0.0005632034512614712,0.0,-0.0005632034512614712,1.0000000000000002
2020-01-31,-0.00020364257733846021,0.0,-0.00020364257733846021,1.0000000000000002
2020-02-03,-0.0007492290329457713,0.0,-0.0007492290329457713,1.0000000000000004
2020-02-04,-0.0004780855606685284,0.0,-0.0004780855606685284,1.0000000000000004
2020-02-05,0.0011912243543417442,0.0,0.0011912243543417442,1.0000000000000004
2020-02-06,-0.00030720751404827724,0.0,-0.00030720751404827724,1.0000000000000004
2020-02-07,-0.0003356636419020719,0.0,-0.0003356636419020719,1.0000000000000004
2020-02-10,-0.0003457766199099522,0.0,-0.0003457766199099522,1.0000000000000004
2020-02-11,-0.00010410452370130809,0.0,-0.00010410452370130809,1.0000000000000004
2020-02-12,-2.204495792975823e-05,0.0,-2.204495792975823e-05,1.0000000000000007
2020-02-13,-0.0001827816459229309,0.0,-0.0001827816459229309,1.0000000000000004
2020-02-14,-0.00041625818892201776,0.0,-0.00041625818892201776,1.0000000000000004
2020-02-18,-0.00042294475783850297,0.0,-0.00042294475783850297,1.0000000000000004
2020-02-19,-0.00018505758451048125,0.0,-0.00018505758451048125,1.0000000000000007
2020-02-20,-4.0673883973926334e-05,0.0,-4.0673883973926334e-05,1.0000000000000004
2020-02-21,-0.00018668389147008825,0.0,-0.00018668389147008825,1.0000000000000004
2020-02-24,-0.0001685789499028637,0.0,-0.0001685789499028637,1.0000000000000007
2020-02-25,-0.0003177425502007453,0.0,-0.0003177425502007453,1.0000000000000004
2020-02-26,-0.00016962224900847803,0.0,-0.00016962224900847803,1.0000000000000004
2020-02-27,-8.159264612223329e-05,0.0,-8.159264612223329e-05,1.0000000000000004
2020-02-28,-5.990054754998198e-05,0.0,-5.990054754998198e-05,1.0000000000000007
2020-03-02,-0.0008061120720745608,0.0,-0.0008061120720745608,1.0000000000000007
2020-03-03,-0.00016590360002784692,0.0,-0.00016590360002784692,1.0000000000000007
2020-03-04,-0.0006968121843681139,0.0,-0.0006968121843681139,1.0000000000000009
2020-03-05,-0.0006276086548899231,0.0,-0.0006276086548899231,1.0000000000000009
2020-03-06,-0.0004924371047036822,0.0,-0.0004924371047036822,1.0000000000000009
2020-03-09,-0.00115614453918348,0.0,-0.00115614453918348,1.0000000000000009
2020-03-10,-0.00040739700340835605,0.0,-0.00040739700340835605,1.0000000000000009
2020-03-11,-0.0010611869054221316,0.0,-0.0010611869054221316,1.0000000000000009
2020-03-12,-0.0019360378579755036,0.0,-0.0019360378579755036,1.0000000000000007
2020-03-13,-0.0010921830541507779,0.0,-0.0010921830541507779,1.0000000000000009
2020-03-16,-0.002138647201437298,0.0,-0.002138647201437298,1.0000000000000007
2020-03-17,-0.0014826937600912575,0.0,-0.0014826937600912575,1.0000000000000009
2020-03-18,-0.0023204474141195032,0.0,-0.0023204474141195032,1.0000000000000009
2020-03-19,0.003093128888306909,0.0,0.003093128888306909,1.0000000000000009
2020-03-20,0.0010490957577265307,0.0,0.0010490957577265307,1.000000000000001
2020-03-23,0.0002234567303874876,0.0,0.0002234567303874876,1.0000000000000009
2020-03-24,0.0007998757468377403,0.0,0.0007998757468377403,1.0000000000000009
2020-03-25,0.0016239668165129628,0.0,0.0016239668165129628,1.0000000000000009
2020-03-26,0.0005612786042776856,0.0,0.0005612786042776856,1.0000000000000009
2020-03-27,-0.0002028219822512924,0.0,-0.0002028219822512924,1.0000000000000009
2020-03-30,0.0002869049294295541,0.0,0.0002869049294295541,1.0000000000000009
2020-03-31,0.0002660379753204495,0.0,0.0002660379753204495,1.0000000000000009
2020-04-01,-0.00045682377563315555,0.0,-0.00045682377563315555,1.0000000000000007
2020-04-02,-7.926898420486159e-05,0.0,-7.926898420486159e-05,1.0000000000000009
2020-04-03,-0.0005045662770577816,0.0002999999999999999,-0.0008045662770577815,1.0
2020-04-06,0.000792672979676359,0.0,0.000792672979676359,0.9999999999999999
2020-04-07,0.0008081076366877418,0.0,0.0008081076366877418,1.0
2020-04-08,8.207050041990945e-05,0.0,8.207050041990945e-05,1.0
2020-04-09,0.0002787739448505725,0.0,0.0002787739448505725,1.0
2020-04-13,0.0002613513874998341,0.0,0.0002613513874998341,1.0
2020-04-14,9.657265705697522e-05,0.0,9.657265705697522e-05,1.0
2020-04-15,-0.00015733125548771093,0.0,-0.00015733125548771093,1.0
2020-04-16,9.542457641639128e-06,0.0,9.542457641639128e-06,1.0
2020-04-17,3.569995146293274e-05,0.0,3.569995146293274e-05,1.0
2020-04-20,-0.0002924868885989083,0.0,-0.0002924868885989083,0.9999999999999999
2020-04-21,-0.000196936524897371,0.0,-0.000196936524897371,0.9999999999999999
2020-04-22,-0.00011463670382634156,0.0,-0.00011463670382634156,1.0
2020-04-23,-0.00011132173989734779,0.0,-0.00011132173989734779,1.0
2020-04-24,-0.0004744845208910867,0.0,-0.0004744845208910867,1.0000000000000002
2020-04-27,-0.0004016476513318279,0.0,-0.0004016476513318279,1.0
2020-04-28,-3.821093775114968e-05,0.0,-3.821093775114968e-05,1.0
2020-04-29,-0.001372084517853397,0.0,-0.001372084517853397,1.0
2020-04-30,0.00041723964680477057,0.0,0.00041723964680477057,1.0
2020-05-01,0.0007889901560808825,0.0,0.0007889901560808825,1.0
2020-05-04,-1.7670273964792352e-05,0.0,-1.7670273964792352e-05,1.0
2020-05-05,5.216944754746737e-06,0.0,5.216944754746737e-06,1.0000000000000002
2020-05-06,-0.000425083182630029,0.0,-0.000425083182630029,1.0000000000000002
2020-05-07,-0.0002316659913033424,0.0,-0.0002316659913033424,1.0
2020-05-08,-0.00023559035440493973,0.0,-0.00023559035440493973,1.0000000000000002
2020-05-11,-0.000356245627648727,0.0,-0.000356245627648727,1.0
2020-05-12,0.0002201482898096647,0.0,0.0002201482898096647,1.0
2020-05-13,0.0002556569889654108,0.0,0.0002556569889654108,0.9999999999999999
2020-05-14,0.0002015676539165005,0.0,0.0002015676539165005,1.0
2020-05-15,-0.0001374142067200164,0.0,-0.0001374142067200164,1.0
2020-05-18,0.0004957815560349031,0.0,0.0004957815560349031,1.0
2020-05-19,-0.00020047129668674995,0.0,-0.00020047129668674995,1.0000000000000002
2020-05-20,-7.774267757881255e-05,0.0,-7.774267757881255e-05,1.0000000000000002
2020-05-21,-0.000343060196994796,0.0,-0.000343060196994796,1.0000000000000002
2020-05-22,2.3245617997133196e-05,0.0,2.3245617997133196e-05,1.0000000000000002
2020-05-26,-0.0009452545476722942,0.0,-0.0009452545476722942,1.0
2020-05-27,-0.0005318548290344247,0.0,-0.0005318548290344247,1.0
2020-05-28,0.000693999002783786,0.0,0.000693999002783786,1.0
2020-05-29,0.0001291018747415622,0.0,0.0001291018747415622,1.0
2020-06-01,-0.00015588413914679772,0.0,-0.00015588413914679772,0.9999999999999999
2020-06-02,-0.00034929976794884836,0.0,-0.00034929976794884836,1.0
2020-06-03,-0.0007323622097861633,0.0,-0.0007323622097861633,0.9999999999999999
2020-06-04,-0.0009247811508907087,0.0,-0.0009247811508907087,0.9999999999999998
2020-06-05,-0.000921678680497497,0.0,-0.000921678680497497,0.9999999999999998
2020-06-08,-0.0016916384690000945,0.0,-0.0016916384690000945,0.9999999999999998
2020-06-09,0.0013062131817802086,0.0,0.0013062131817802086,0.9999999999999998
2020-06-10,0.0013807353141082142,0.0,0.0013807353141082142,0.9999999999999997
2020-06-11,0.0005211131636933959,0.0,0.0005211131636933959,0.9999999999999998
2020-06-12,-0.0006560338500954217,0.0,-0.0006560338500954217,0.9999999999999998
2020-06-15,-0.00013002864728040673,0.0,-0.00013002864728040673,0.9999999999999999
2020-06-16,5.9224608314631056e-05,0.0,5.9224608314631056e-05,0.9999999999999998
2020-06-17,-0.00021014766362697753,0.0,-0.00021014766362697753,0.9999999999999998
2020-06-18,-0.0001909903187761637,0.0,-0.0001909903187761637,0.9999999999999998
2020-06-19,-0.00033781315353600445,0.0,-0.00033781315353600445,0.9999999999999998
2020-06-22,-0.0002879498278374293,0.0,-0.0002879498278374293,0.9999999999999998
2020-06-23,-0.0002557686247196686,0.0,-0.0002557686247196686,0.9999999999999998
2020-06-24,-0.00016419912416173348,0.0,-0.00016419912416173348,0.9999999999999998
2020-06-25,-0.0003626915757178374,0.0,-0.0003626915757178374,0.9999999999999997
2020-06-26,0.00012965223230826866,0.0,0.00012965223230826866,0.9999999999999999
2020-06-29,6.596067681227339e-05,0.0,6.596067681227339e-05,0.9999999999999999
2020-06-30,-0.00018773302301113676,0.0,-0.00018773302301113676,0.9999999999999998
2020-07-01,-6.733551174037918e-05,0.0,-6.733551174037918e-05,0.9999999999999998
2020-07-02,-0.0004265486175985653,0.0,-0.0004265486175985653,0.9999999999999998
2020-07-06,-0.0009388573774124043,0.0003000000000000002,-0.0012388573774124044,0.9999999999999999
2020-07-07,-0.00023074950605509346,0.0,-0.00023074950605509346,0.9999999999999998
2020-07-08,-0.00018904249046067443,0.0,-0.00018904249046067443,0.9999999999999998
2020-07-09,-0.0003047770687671285,0.0,-0.0003047770687671285,0.9999999999999999
2020-07-10,-0.0004513735908701217,0.0,-0.0004513735908701217,0.9999999999999998
2020-07-13,0.0006320952949649127,0.0,0.0006320952949649127,0.9999999999999997
2020-07-14,-0.00027629280443769373,0.0,-0.00027629280443769373,0.9999999999999996
2020-07-15,0.0002750867540009496,0.0,0.0002750867540009496,0.9999999999999996
2020-07-16,-0.00035524820763309335,0.0,-0.00035524820763309335,0.9999999999999996
2020-07-17,7.086937007047081e-05,0.0,7.086937007047081e-05,0.9999999999999996
2020-07-20,-0.00011600723052501077,0.0,-0.00011600723052501077,0.9999999999999997
2020-07-21,-0.0001382542005428509,0.0,-0.0001382542005428509,0.9999999999999996
2020-07-22,-0.00017682659192886355,0.0,-0.00017682659192886355,0.9999999999999997
2020-07-23,-0.0003171844560333776,0.0,-0.0003171844560333776,0.9999999999999996
2020-07-24,-8.63340311782941e-05,0.0,-8.63340311782941e-05,0.9999999999999994
2020-07-27,1.0612060951783672e-05,0.0,1.0612060951783672e-05,0.9999999999999996
2020-07-28,9.51056685541328e-05,0.0,9.51056685541328e-05,0.9999999999999998
2020-07-29,-0.0005198161701338446,0.0,-0.0005198161701338446,0.9999999999999997
2020-07-30,-0.00021174703629542373,0.0,-0.00021174703629542373,0.9999999999999997
2020-07-31,-5.19135483395869e-05,0.0,-5.19135483395869e-05,0.9999999999999996
2020-08-03,-0.0004926083438950784,0.0,-0.0004926083438950784,0.9999999999999996
2020-08-04,-8.273203966167365e-05,0.0,-8.273203966167365e-05,0.9999999999999997
2020-08-05,-0.0005654680980107807,0.0,-0.0005654680980107807,0.9999999999999997
2020-08-06,-0.0002901188364536724,0.0,-0.0002901188364536724,0.9999999999999999
2020-08-07,-0.00012414258367004233,0.0,-0.00012414258367004233,1.0
2020-08-10,-0.0003211084432986486,0.0,-0.0003211084432986486,0.9999999999999998
2020-08-11,-0.0003101034312987549,0.0,-0.0003101034312987549,0.9999999999999999
2020-08-12,0.00035245154789367963,0.0,0.00035245154789367963,1.0
2020-08-13,0.0006356362161192741,0.0,0.0006356362161192741,1.0000000000000002
2020-08-14,-0.00028226532532125406,0.0,-0.00028226532532125406,1.0
2020-08-17,-0.00017349182875528175,0.0,-0.00017349182875528175,1.0
2020-08-18,-0.0001982995373278413,0.0,-0.0001982995373278413,1.0
2020-08-19,-2.945519695153014e-06,0.0,-2.945519695153014e-06,1.0
2020-08-20,-0.00041395863095230014,0.0,-0.00041395863095230014,1.0
2020-08-21,-0.00047126808290895005,0.0,-0.00047126808290895005,1.0
2020-08-24,0.00023492044737545407,0.0,0.00023492044737545407,1.0
2020-08-25,-0.0001812223645642449,0.0,-0.0001812223645642449,1.0000000000000002
2020-08-26,-0.0004952966329776892,0.0,-0.0004952966329776892,1.0
2020-08-27,-0.00022214496874503029,0.0,-0.00022214496874503029,1.0
2020-08-28,-0.00017938280852983462,0.0,-0.00017938280852983462,1.0
2020-08-31,-0.00034194136586988713,0.0,-0.00034194136586988713,1.0
2020-09-01,-0.0002592654371701538,0.0,-0.0002592654371701538,1.0
2020-09-02,0.00010523645244860626,0.0,0.00010523645244860626,1.0
2020-09-03,-0.00012500510000445033,0.0,-0.00012500510000445033,1.0000000000000002
2020-09-04,-0.00011110840931955292,0.0,-0.00011110840931955292,1.0
2020-09-08,-0.001542131847024626,0.0,-0.001542131847024626,1.0
2020-09-09,0.0005928969637631672,0.0,0.0005928969637631672,1.0
2020-09-10,6.039404583978747e-05,0.0,6.039404583978747e-05,1.0
2020-09-11,-0.0005265770365669242,0.0,-0.0005265770365669242,1.0000000000000002
2020-09-14,-0.00027364937584080655,0.0,-0.00027364937584080655,1.0000000000000002
2020-09-15,-0.00019725156981658287,0.0,-0.00019725156981658287,1.0
2020-09-16,-0.0005194270710207449,0.0,-0.0005194270710207449,1.0000000000000002
2020-09-17,-4.007933268966094e-05,0.0,-4.007933268966094e-05,1.0
2020-09-18,-0.0007426315756347861,0.0,-0.0007426315756347861,1.0
2020-09-21,0.00039958497379494976,0.0,0.00039958497379494976,1.0
2020-09-22,-8.864903325974682e-05,0.0,-8.864903325974682e-05,1.0
2020-09-23,0.0005520332240670376,0.0,0.0005520332240670376,1.0
2020-09-24,5.637889469186392e-06,0.0,5.637889469186392e-06,1.0000000000000002
2020-09-25,3.394602957749771e-05,0.0,3.394602957749771e-05,1.0000000000000002
2020-09-28,6.397488132507377e-05,0.0,6.397488132507377e-05,1.0
2020-09-29,-0.0003181437100741484,0.0,-0.0003181437100741484,1.0
2020-09-30,-0.00010215054986890674,0.0,-0.00010215054986890674,1.0
2020-10-01,-0.00024273084958105403,0.0,-0.00024273084958105403,1.0
2020-10-02,-2.4725441741974798e-05,0.0002999999999999999,-0.0003247254417419747,1.0000000000000002
2020-10-05,-6.239938023821957e-05,0.0,-6.239938023821957e-05,1.0
2020-10-06,-0.00034822267342850646,0.0,-0.00034822267342850646,1.0000000000000002
2020-10-07,-5.5576237125693834e-05,0.0,-5.5576237125693834e-05,1.0
2020-10-08,-0.00015181013889435484,0.0,-0.00015181013889435484,1.0
2020-10-09,7.972690230508409e-05,0.0,7.972690230508409e-05,1.0
2020-10-12,-0.00011254708185623333,0.0,-0.00011254708185623333,1.0
2020-10-13,-6.56446641116308e-05,0.0,-6.56446641116308e-05,1.0
2020-10-14,-0.0001140404665634133,0.0,-0.0001140404665634133,1.0
2020-10-15,-0.00023795241527140075,0.0,-0.00023795241527140075,1.0
2020-10-16,-0.0005029589523597842,0.0,-0.0005029589523597842,1.0
2020-10-19,-0.00018388591912103403,0.0,-0.00018388591912103403,1.0
2020-10-20,-0.0002205417825828614,0.0,-0.0002205417825828614,1.0
2020-10-21,-0.0004726240324690536,0.0,-0.0004726240324690536,1.0
2020-10-22,-0.0003803731911173193,0.0,-0.0003803731911173193,1.0
2020-10-23,-0.00010120508631050276,0.0,-0.00010120508631050276,0.9999999999999999
2020-10-26,0.00016579085657021252,0.0,0.00016579085657021252,1.0
2020-10-27,0.0004788968509154506,0.0,0.0004788968509154506,1.0
2020-10-28,-0.0004364547839480292,0.0,-0.0004364547839480292,1.0
2020-10-29,-0.00013924918365465033,0.0,-0.00013924918365465033,1.0
2020-10-30,0.00011427788440607354,0.0,0.00011427788440607354,1.0
2020-11-02,-0.00027712202046569715,0.0,-0.00027712202046569715,1.0
2020-11-03,-0.00032086222799654,0.0,-0.00032086222799654,1.0
2020-11-04,0.0002663619225723877,0.0,0.0002663619225723877,1.0
2020-11-05,-3.576366813457126e-06,0.0,-3.576366813457126e-06,1.0
2020-11-06,-0.0005116321883004478,0.0,-0.0005116321883004478,1.0000000000000002
2020-11-09,3.303071185164229e-05,0.0,3.303071185164229e-05,1.0000000000000002
2020-11-10,0.0003725251553598306,0.0,0.0003725251553598306,1.0
2020-11-11,0.000572095090650309,0.0,0.000572095090650309,1.0000000000000002
2020-11-12,0.00018021540175913682,0.0,0.00018021540175913682,1.0000000000000002
2020-11-13,-0.0007735807300369353,0.0,-0.0007735807300369353,1.0000000000000002
2020-11-16,-0.0007509044008021614,0.0,-0.0007509044008021614,1.0000000000000002
2020-11-17,0.00043799333285664575,0.0,0.00043799333285664575,1.0000000000000002
2020-11-18,0.00048564349591460085,0.0,0.00048564349591460085,1.0000000000000002
2020-11-19,-0.0002515138721864151,0.0,-0.0002515138721864151,1.0000000000000002
2020-11-20,-0.0002979687848144239,0.0,-0.0002979687848144239,1.0000000000000002
2020-11-23,-0.000874320910968857,0.0,-0.000874320910968857,1.0000000000000002
2020-11-24,-0.0001903914186212132,0.0,-0.0001903914186212132,1.0
2020-11-25,-7.167565465705252e-05,0.0,-7.167565465705252e-05,1.0000000000000002
2020-11-27,3.0536585284716614e-05,0.0,3.0536585284716614e-05,1.0000000000000002
2020-11-30,0.00012002432716437113,0.0,0.00012002432716437113,1.0000000000000002
2020-12-01,0.0002964412572153001,0.0,0.0002964412572153001,1.0000000000000002
2020-12-02,-4.227116171918766e-05,0.0,-4.227116171918766e-05,1.0
2020-12-03,-0.0003555938351499533,0.0,-0.0003555938351499533,1.0
2020-12-04,-0.00013159392174272972,0.0,-0.00013159392174272972,1.0000000000000002
2020-12-07,-3.5782447908663166e-05,0.0,-3.5782447908663166e-05,1.0000000000000002
2020-12-08,-0.0002832004174800606,0.0,-0.0002832004174800606,1.0000000000000004
