session,sleeve_return,allocation_cost,net_return,gross_allocation
2019-08-05,-0.00011335965501072243,0.0,-0.00011335965501072243,1.0
2019-08-06,-9.780868027273136e-05,0.0,-9.780868027273136e-05,0.9999999999999998
2019-08-07,-0.0002842521605796218,0.0,-0.0002842521605796218,0.9999999999999999
2019-08-08,0.0002214219427943271,0.0,0.0002214219427943271,0.9999999999999999
2019-08-09,-0.00022568997674330817,0.0,-0.00022568997674330817,0.9999999999999999
2019-08-12,-0.0002760103039607957,0.0,-0.0002760103039607957,0.9999999999999999
2019-08-13,7.680067292345776e-07,0.0,7.680067292345776e-07,1.0
2019-08-14,4.158384439713213e-05,0.0,4.158384439713213e-05,0.9999999999999999
2019-08-15,-0.00011567938671220292,0.0,-0.00011567938671220292,0.9999999999999998
2019-08-16,-0.00026626397680177004,0.0,-0.00026626397680177004,0.9999999999999999
2019-08-19,-0.00031917646096194993,0.0,-0.00031917646096194993,0.9999999999999999
2019-08-20,-8.056794591636756e-05,0.0,-8.056794591636756e-05,1.0
2019-08-21,-0.00015370126160468066,0.0,-0.00015370126160468066,0.9999999999999998
2019-08-22,-0.0003342119604781524,0.0,-0.0003342119604781524,0.9999999999999997
2019-08-23,-0.0002306738891068931,0.0,-0.0002306738891068931,0.9999999999999997
2019-08-26,-0.00019289317896495987,0.0,-0.00019289317896495987,0.9999999999999997
2019-08-27,-0.0003112184727737938,0.0,-0.0003112184727737938,0.9999999999999998
2019-08-28,-0.00012398299232715965,0.0,-0.00012398299232715965,0.9999999999999998
2019-08-29,-0.00018274106905619237,0.0,-0.00018274106905619237,0.9999999999999998
2019-08-30,-2.6546482766477862e-05,0.0,-2.6546482766477862e-05,0.9999999999999999
2019-09-03,-0.00017675738341102942,0.0,-0.00017675738341102942,1.0
2019-09-04,-3.464831795720237e-05,0.0,-3.464831795720237e-05,1.0
2019-09-05,-0.0007014552752837601,0.0,-0.0007014552752837601,1.0
2019-09-06,-3.3944010400799544e-05,0.0,-3.3944010400799544e-05,1.0
2019-09-09,-0.0010261779433809889,0.0,-0.0010261779433809889,1.0
2019-09-10,-0.0012571496969085503,0.0,-0.0012571496969085503,0.9999999999999999
2019-09-11,-0.0008544343480824531,0.0,-0.0008544343480824531,1.0
2019-09-12,0.0002666846270560759,0.0,0.0002666846270560759,0.9999999999999999
2019-09-13,-0.00038592257018579525,0.0,-0.00038592257018579525,1.0
2019-09-16,0.0002159273545703042,0.0,0.0002159273545703042,1.0
2019-09-17,0.00039860861877766534,0.0,0.00039860861877766534,1.0
2019-09-18,4.417459860250006e-06,0.0,4.417459860250006e-06,0.9999999999999999
2019-09-19,2.373335924360908e-05,0.0,2.373335924360908e-05,0.9999999999999998
2019-09-20,0.0001116316145776783,0.0,0.0001116316145776783,0.9999999999999998
2019-09-23,-8.426019138806789e-05,0.0,-8.426019138806789e-05,0.9999999999999998
2019-09-24,-0.0003351016190923972,0.0,-0.0003351016190923972,0.9999999999999998
2019-09-25,-0.00034379594872262036,0.0,-0.00034379594872262036,0.9999999999999998
2019-09-26,-0.0003412571174324782,0.0,-0.0003412571174324782,0.9999999999999996
2019-09-27,-0.00046149171966882287,0.0,-0.00046149171966882287,0.9999999999999997
2019-09-30,-0.00021379426716626316,0.0,-0.00021379426716626316,0.9999999999999997
2019-10-01,-0.000323642141499134,0.0,-0.000323642141499134,0.9999999999999998
2019-10-02,1.955305122188742e-05,0.0,1.955305122188742e-05,0.9999999999999998
2019-10-03,-0.0001621792407559495,1.3900247992977843e-06,-0.00016356926555524727,1.0
2019-10-04,-0.0003444492064830317,0.0,-0.0003444492064830317,1.0
2019-10-07,-8.026316930573816e-05,0.0,-8.026316930573816e-05,0.9999999999999999
2019-10-08,-0.0001660169833769406,0.0,-0.0001660169833769406,0.9999999999999999
2019-10-09,-2.8563524159375996e-05,0.0,-2.8563524159375996e-05,1.0
2019-10-10,-0.00024178622154772235,0.0,-0.00024178622154772235,0.9999999999999999
2019-10-11,-5.777565302027668e-05,0.0,-5.777565302027668e-05,0.9999999999999998
2019-10-14,-0.00022485205840902368,0.0,-0.00022485205840902368,0.9999999999999998
2019-10-15,-0.00011781267514082395,0.0,-0.00011781267514082395,0.9999999999999999
2019-10-16,2.6538874703163452e-05,0.0,2.6538874703163452e-05,0.9999999999999998
2019-10-17,-0.0003639132439539922,0.0,-0.0003639132439539922,0.9999999999999998
2019-10-18,4.741010113889699e-05,0.0,4.741010113889699e-05,0.9999999999999998
2019-10-21,-0.0004966681077519847,0.0,-0.0004966681077519847,0.9999999999999997
2019-10-22,-0.0005232099424471213,0.0,-0.0005232099424471213,0.9999999999999997
2019-10-23,-0.00024431062336105,0.0,-0.00024431062336105,0.9999999999999998
2019-10-24,0.0003064301209998975,0.0,0.0003064301209998975,0.9999999999999998
2019-10-25,-0.0005391564735294141,0.0,-0.0005391564735294141,0.9999999999999998
2019-10-28,-0.000732165716585273,0.0,-0.000732165716585273,0.9999999999999998
2019-10-29,-0.0001574367839188222,0.0,-0.0001574367839188222,0.9999999999999998
2019-10-30,0.00045314706534708445,0.0,0.00045314706534708445,0.9999999999999998
2019-10-31,-0.00029656044813171616,0.0,-0.00029656044813171616,0.9999999999999997
2019-11-01,-0.00023457844309993022,0.0,-0.00023457844309993022,0.9999999999999997
2019-11-04,-0.0006682650776067742,0.0,-0.0006682650776067742,0.9999999999999998
2019-11-05,-0.000176895182838604,0.0,-0.000176895182838604,0.9999999999999996
2019-11-06,-3.0958408455888453e-05,0.0,-3.0958408455888453e-05,0.9999999999999997
2019-11-07,-0.0005081326163058517,0.0,-0.0005081326163058517,0.9999999999999997
2019-11-08,-0.00035993244453884446,0.0,-0.00035993244453884446,0.9999999999999997
2019-11-11,4.4131967809164015e-05,0.0,4.4131967809164015e-05,0.9999999999999996
2019-11-12,-0.00021635270707638624,0.0,-0.00021635270707638624,0.9999999999999998
2019-11-13,-0.00014338297676491562,0.0,-0.00014338297676491562,0.9999999999999998
2019-11-14,-0.00018537689341482222,0.0,-0.00018537689341482222,0.9999999999999997
2019-11-15,-9.231691859553211e-05,0.0,-9.231691859553211e-05,0.9999999999999997
2019-11-18,-0.0002921051106414098,0.0,-0.0002921051106414098,0.9999999999999998
2019-11-19,-0.0004876822241202458,0.0,-0.0004876822241202458,0.9999999999999997
2019-11-20,-0.0004377680156059125,0.0,-0.0004377680156059125,0.9999999999999996
2019-11-21,-0.00023467390240093514,0.0,-0.00023467390240093514,0.9999999999999997
2019-11-22,1.9517250332869352e-05,0.0,1.9517250332869352e-05,0.9999999999999996
2019-11-25,-0.000117849342166073,0.0,-0.000117849342166073,0.9999999999999998
2019-11-26,-0.0002596344692016578,0.0,-0.0002596344692016578,0.9999999999999998
2019-11-27,-0.0001943760345949367,0.0,-0.0001943760345949367,0.9999999999999997
2019-11-29,-0.00015365212408336847,0.0,-0.00015365212408336847,0.9999999999999996
2019-12-02,-0.0002163249760567155,0.0,-0.0002163249760567155,0.9999999999999997
2019-12-03,-0.00022573010100281356,0.0,-0.00022573010100281356,0.9999999999999998
2019-12-04,-5.624976050582396e-05,0.0,-5.624976050582396e-05,0.9999999999999997
2019-12-05,-8.055305713799407e-05,0.0,-8.055305713799407e-05,0.9999999999999997
2019-12-06,-8.96550508841528e-05,0.0,-8.96550508841528e-05,0.9999999999999996
2019-12-09,-0.0002478877375209789,0.0,-0.0002478877375209789,0.9999999999999996
2019-12-10,-0.00013910918006508047,0.0,-0.00013910918006508047,0.9999999999999996
2019-12-11,-0.00020668277960076542,0.0,-0.00020668277960076542,0.9999999999999997
2019-12-12,2.3320272551828586e-05,0.0,2.3320272551828586e-05,0.9999999999999996
2019-12-13,-0.0002905128601224079,0.0,-0.0002905128601224079,0.9999999999999997
2019-12-16,-0.00018573476282346778,0.0,-0.00018573476282346778,0.9999999999999996
2019-12-17,9.365970465936428e-06,0.0,9.365970465936428e-06,0.9999999999999997
2019-12-18,-0.0005065229275340708,0.0,-0.0005065229275340708,0.9999999999999996
2019-12-19,-0.0004935851949713029,0.0,-0.0004935851949713029,0.9999999999999997
2019-12-20,-0.00025892432010289206,0.0,-0.00025892432010289206,0.9999999999999998
2019-12-23,-0.0005488295054187905,0.0,-0.0005488295054187905,0.9999999999999998
2019-12-24,-3.0281267058100444e-06,0.0,-3.0281267058100444e-06,0.9999999999999998
2019-12-26,-0.00023839341613395124,0.0,-0.00023839341613395124,0.9999999999999997
2019-12-27,-0.00020984990000618488,0.0,-0.00020984990000618488,0.9999999999999998
2019-12-30,-7.183533187704035e-05,0.0,-7.183533187704035e-05,0.9999999999999997
2019-12-31,-0.00024461153924167317,0.0,-0.00024461153924167317,0.9999999999999996
2020-01-02,-0.000285148778570076,0.0,-0.000285148778570076,0.9999999999999997
2020-01-03,-0.00017164449967354547,9.87343278224917e-07,-0.0001726318429517704,1.0
2020-01-06,-0.00040059156766311015,0.0,-0.00040059156766311015,1.0
2020-01-07,-0.00018508805691215213,0.0,-0.00018508805691215213,1.0
2020-01-08,-0.00012262202632139278,0.0,-0.00012262202632139278,1.0
2020-01-09,-0.00023935585426199539,0.0,-0.00023935585426199539,1.0
2020-01-10,-0.00017647878271939967,0.0,-0.00017647878271939967,1.0000000000000002
2020-01-13,-0.00041951931676040174,0.0,-0.00041951931676040174,1.0000000000000002
2020-01-14,0.00018281849124671774,0.0,0.00018281849124671774,1.0000000000000002
2020-01-15,-0.0004764362990290625,0.0,-0.0004764362990290625,1.0000000000000004
2020-01-16,-0.00015227119496920622,0.0,-0.00015227119496920622,1.0000000000000002
2020-01-17,-0.00012386287082036585,0.0,-0.00012386287082036585,1.0000000000000002
2020-01-21,-0.00035940737692263303,0.0,-0.00035940737692263303,1.0000000000000002
2020-01-22,-0.00011519247869647962,0.0,-0.00011519247869647962,1.0000000000000002
2020-01-23,-6.588288666345258e-05,0.0,-6.588288666345258e-05,1.0000000000000002
2020-01-24,-0.00069534628791511,0.0,-0.00069534628791511,1.0000000000000002
2020-01-27,-0.0003025281967415026,0.0,-0.0003025281967415026,1.0000000000000002
2020-01-28,-0.00023970242094186392,0.0,-0.00023970242094186392,1.0000000000000002
2020-01-29,-0.0003030047169318631,0.0,-0.0003030047169318631,1.0000000000000002
2020-01-30,-0.0006498768842244685,0.0,-0.0006498768842244685,1.0000000000000002
2020-01-31,-0.00022038525011824138,0.0,-0.00022038525011824138,1.0000000000000004
2020-02-03,-0.0008367545412091087,0.0,-0.0008367545412091087,1.0000000000000002
2020-02-04,-0.0005188771220126793,0.0,-0.0005188771220126793,1.0000000000000002
2020-02-05,0.0014659344896415436,0.0,0.0014659344896415436,1.0000000000000002
2020-02-06,-0.00032209611998865206,0.0,-0.00032209611998865206,1.0000000000000002
2020-02-07,-0.00036534957868592774,0.0,-0.00036534957868592774,1.0000000000000002
2020-02-10,-0.00035746947531822165,0.0,-0.00035746947531822165,1.0000000000000002
2020-02-11,1.7110339178787518e-05,0.0,1.7110339178787518e-05,1.0000000000000002
2020-02-12,-1.2483641119987268e-05,0.0,-1.2483641119987268e-05,1.0000000000000002
2020-02-13,-0.00013726757751391188,0.0,-0.00013726757751391188,1.0
2020-02-14,-0.0004625505331711749,0.0,-0.0004625505331711749,1.0
2020-02-18,-0.00047819922759628633,0.0,-0.00047819922759628633,1.0
2020-02-19,-0.0002261112292709439,0.0,-0.0002261112292709439,1.0000000000000002
2020-02-20,-2.1578531777153524e-05,0.0,-2.1578531777153524e-05,1.0000000000000002
2020-02-21,-0.00014200590221885985,0.0,-0.00014200590221885985,1.0000000000000002
2020-02-24,-0.0001857263877836155,0.0,-0.0001857263877836155,1.0000000000000002
2020-02-25,-0.0003195356793883299,0.0,-0.0003195356793883299,1.0000000000000002
2020-02-26,-2.4027467643954192e-06,0.0,-2.4027467643954192e-06,1.0000000000000002
2020-02-27,-7.502451461290888e-05,0.0,-7.502451461290888e-05,1.0
2020-02-28,-2.5075665365868765e-05,0.0,-2.5075665365868765e-05,1.0000000000000004
2020-03-02,-0.0011234067419489333,0.0,-0.0011234067419489333,1.0000000000000002
2020-03-03,-0.00014653018477048396,0.0,-0.00014653018477048396,1.0000000000000002
2020-03-04,-0.0008449240455227578,0.0,-0.0008449240455227578,1.0000000000000004
2020-03-05,-0.0007632581849631859,0.0,-0.0007632581849631859,1.0000000000000002
2020-03-06,-0.0006667891696273945,0.0,-0.0006667891696273945,1.0
2020-03-09,-0.0014297065573837895,0.0,-0.0014297065573837895,1.0
2020-03-10,-0.00048649830484254756,0.0,-0.00048649830484254756,1.0000000000000002
2020-03-11,-0.0011517893764124948,0.0,-0.0011517893764124948,1.0000000000000002
2020-03-12,-0.002122670311273486,0.0,-0.002122670311273486,1.0000000000000002
2020-03-13,-0.0013696097852076935,0.0,-0.0013696097852076935,1.0000000000000002
2020-03-16,-0.0014335223542495475,0.0,-0.0014335223542495475,1.0000000000000002
2020-03-17,-0.0015737073581467646,0.0,-0.0015737073581467646,1.0000000000000002
2020-03-18,-0.003352294299518663,0.0,-0.003352294299518663,1.0000000000000002
2020-03-19,0.004227696945067058,0.0,0.004227696945067058,1.0000000000000002
2020-03-20,0.001421011711297685,0.0,0.001421011711297685,1.0000000000000004
2020-03-23,0.00047784689380630613,0.0,0.00047784689380630613,1.0000000000000004
2020-03-24,0.0010239676300107963,0.0,0.0010239676300107963,1.0000000000000004
2020-03-25,0.0020385461239492463,0.0,0.0020385461239492463,1.0000000000000007
2020-03-26,0.0007810816008113555,0.0,0.0007810816008113555,1.0000000000000007
2020-03-27,-0.00021335081818293645,0.0,-0.00021335081818293645,1.0000000000000009
2020-03-30,0.0004003612296112155,0.0,0.0004003612296112155,1.0000000000000009
2020-03-31,0.0004428646786744349,0.0,0.0004428646786744349,1.0000000000000009
2020-04-01,-0.00044963857779959873,0.0,-0.00044963857779959873,1.0000000000000007
2020-04-02,-0.0003461295067876181,0.0,-0.0003461295067876181,1.0000000000000007
2020-04-03,-0.0005839721816968801,9.952011487472933e-07,-0.0005849673828456274,1.0
2020-04-06,0.0009910313904567649,0.0,0.0009910313904567649,1.0000000000000002
2020-04-07,0.000952376851955758,0.0,0.000952376851955758,1.0
2020-04-08,0.00010145350101416228,0.0,0.00010145350101416228,0.9999999999999999
2020-04-09,0.0005167988881418829,0.0,0.0005167988881418829,1.0
2020-04-13,0.00025236436250344196,0.0,0.00025236436250344196,1.0
2020-04-14,0.00010145261537606983,0.0,0.00010145261537606983,1.0000000000000002
2020-04-15,-0.00010476257668411704,0.0,-0.00010476257668411704,1.0
2020-04-16,1.8160378240920818e-06,0.0,1.8160378240920818e-06,1.0000000000000002
2020-04-17,5.236489857778231e-06,0.0,5.236489857778231e-06,1.0000000000000002
2020-04-20,-0.0002841115682174916,0.0,-0.0002841115682174916,1.0000000000000002
2020-04-21,-0.00015711641148850284,0.0,-0.00015711641148850284,1.0000000000000002
2020-04-22,-9.260237453902998e-05,0.0,-9.260237453902998e-05,1.0000000000000002
2020-04-23,-0.0001230189790017247,0.0,-0.0001230189790017247,1.0000000000000002
2020-04-24,-0.0005099118213398792,0.0,-0.0005099118213398792,1.0000000000000002
2020-04-27,-0.0003434602953490696,0.0,-0.0003434602953490696,1.0
2020-04-28,4.741712352933911e-05,0.0,4.741712352933911e-05,1.0
2020-04-29,-0.0014642120261014013,0.0,-0.0014642120261014013,1.0
2020-04-30,0.0005658943113709184,0.0,0.0005658943113709184,1.0
2020-05-01,0.0009060058020632952,0.0,0.0009060058020632952,1.0
2020-05-04,-2.7673179030710888e-05,0.0,-2.7673179030710888e-05,1.0
2020-05-05,3.265774952524749e-05,0.0,3.265774952524749e-05,1.0000000000000002
2020-05-06,-0.00036751658660556715,0.0,-0.00036751658660556715,1.0
2020-05-07,-0.0002558733485941584,0.0,-0.0002558733485941584,1.0
2020-05-08,-0.00017133302376933963,0.0,-0.00017133302376933963,1.0
2020-05-11,-0.0003753046931804254,0.0,-0.0003753046931804254,1.0000000000000002
2020-05-12,0.0002418918982934877,0.0,0.0002418918982934877,1.0
2020-05-13,0.000332210682034866,0.0,0.000332210682034866,1.0
2020-05-14,0.0002565306733669528,0.0,0.0002565306733669528,1.0
2020-05-15,-0.0002672115824827211,0.0,-0.0002672115824827211,1.0
2020-05-18,0.0006336459347625398,0.0,0.0006336459347625398,1.0
2020-05-19,-0.00021520032239758584,0.0,-0.00021520032239758584,1.0
2020-05-20,-0.0001702076515795918,0.0,-0.0001702076515795918,1.0
2020-05-21,-0.0003347622593182535,0.0,-0.0003347622593182535,1.0
2020-05-22,3.974945099747271e-05,0.0,3.974945099747271e-05,1.0000000000000002
2020-05-26,-0.0010164945912594886,0.0,-0.0010164945912594886,1.0000000000000002
2020-05-27,-0.0005031487322143885,0.0,-0.0005031487322143885,1.0000000000000002
2020-05-28,0.0008368330057489203,0.0,0.0008368330057489203,1.0000000000000002
2020-05-29,0.0001925660125475793,0.0,0.0001925660125475793,1.0000000000000002
2020-06-01,-0.0001959319327432996,0.0,-0.0001959319327432996,1.0
2020-06-02,-0.0003519392199358983,0.0,-0.0003519392199358983,1.0000000000000002
2020-06-03,-0.0007212746930770323,0.0,-0.0007212746930770323,1.0000000000000002
2020-06-04,-0.00093960784578078,0.0,-0.00093960784578078,1.0000000000000002
2020-06-05,-0.0009942168471111892,0.0,-0.0009942168471111892,1.0000000000000002
2020-06-08,-0.0018317742159479585,0.0,-0.0018317742159479585,1.0000000000000002
2020-06-09,0.001516995880390122,0.0,0.001516995880390122,1.0000000000000002
2020-06-10,0.001610818108497906,0.0,0.001610818108497906,1.0
2020-06-11,0.0007017660928625173,0.0,0.0007017660928625173,1.0
2020-06-12,-0.0007792082617205377,0.0,-0.0007792082617205377,1.0
2020-06-15,-9.832841623952967e-05,0.0,-9.832841623952967e-05,1.0
2020-06-16,0.00015645974147933465,0.0,0.00015645974147933465,1.0
2020-06-17,-0.00016935557612850698,0.0,-0.00016935557612850698,1.0
2020-06-18,-0.0001693712740427803,0.0,-0.0001693712740427803,1.0
2020-06-19,-0.0003630560584522832,0.0,-0.0003630560584522832,1.0
2020-06-22,-0.0002629002370848274,0.0,-0.0002629002370848274,1.0
2020-06-23,-0.0002609756694013849,0.0,-0.0002609756694013849,1.0
2020-06-24,-0.00014900784285169568,0.0,-0.00014900784285169568,1.0000000000000002
2020-06-25,-0.0004001835143756133,0.0,-0.0004001835143756133,1.0
2020-06-26,0.00013042057098215152,0.0,0.00013042057098215152,1.0
2020-06-29,0.00012948702819132497,0.0,0.00012948702819132497,1.0
2020-06-30,-8.497713092347898e-05,0.0,-8.497713092347898e-05,1.0
2020-07-01,-4.5663270330198507e-05,0.0,-4.5663270330198507e-05,1.0000000000000002
2020-07-02,-0.00042606374432054944,0.0,-0.00042606374432054944,1.0
2020-07-06,-0.000897963708265,4.801075153947398e-06,-0.0009027647834189475,1.0
2020-07-07,-0.0002686872522758972,0.0,-0.0002686872522758972,1.0
2020-07-08,-0.00020601551790074728,0.0,-0.00020601551790074728,1.0
2020-07-09,-0.00029132903402722516,0.0,-0.00029132903402722516,1.0
2020-07-10,-0.00039391407249051124,0.0,-0.00039391407249051124,1.0
2020-07-13,0.0005945496238649854,0.0,0.0005945496238649854,1.0000000000000002
2020-07-14,-0.00026439333397548434,0.0,-0.00026439333397548434,1.0
2020-07-15,0.00035271609856992803,0.0,0.00035271609856992803,1.0
2020-07-16,-0.0003601574047235294,0.0,-0.0003601574047235294,1.0
2020-07-17,7.784702569367405e-05,0.0,7.784702569367405e-05,1.0000000000000002
2020-07-20,-0.0001235169789201897,0.0,-0.0001235169789201897,1.0
2020-07-21,-0.00013963149356072422,0.0,-0.00013963149356072422,1.0
2020-07-22,-0.00019387516280556407,0.0,-0.00019387516280556407,1.0000000000000002
2020-07-23,-0.0003166035989989889,0.0,-0.0003166035989989889,1.0
2020-07-24,-0.00011086311815549456,0.0,-0.00011086311815549456,1.0000000000000002
2020-07-27,-1.1067629751155514e-05,0.0,-1.1067629751155514e-05,1.0000000000000002
2020-07-28,0.00014460102288387986,0.0,0.00014460102288387986,1.0000000000000002
2020-07-29,-0.0005891106516067047,0.0,-0.0005891106516067047,1.0000000000000002
2020-07-30,-0.00023200950749550925,0.0,-0.00023200950749550925,1.0000000000000002
2020-07-31,-0.0001033146719701818,0.0,-0.0001033146719701818,1.0
2020-08-03,-0.00043290217626876454,0.0,-0.00043290217626876454,1.0000000000000002
2020-08-04,-7.607189326729409e-05,0.0,-7.607189326729409e-05,1.0000000000000002
2020-08-05,-0.0005282735766739922,0.0,-0.0005282735766739922,1.0000000000000002
2020-08-06,-0.00027627112304999025,0.0,-0.00027627112304999025,1.0000000000000002
2020-08-07,-0.00015095136477017741,0.0,-0.00015095136477017741,1.0000000000000002
2020-08-10,-0.0003352781038273693,0.0,-0.0003352781038273693,1.0000000000000002
2020-08-11,-0.0002994522692115505,0.0,-0.0002994522692115505,1.0000000000000002
2020-08-12,0.00034681475946174835,0.0,0.00034681475946174835,1.0000000000000002
2020-08-13,0.0006353062097853022,0.0,0.0006353062097853022,1.0000000000000002
2020-08-14,-0.00029823712589688463,0.0,-0.00029823712589688463,1.0000000000000002
2020-08-17,-0.00018406305880758252,0.0,-0.00018406305880758252,1.0000000000000002
2020-08-18,-0.00019212501400944648,0.0,-0.00019212501400944648,1.0000000000000002
2020-08-19,-4.4810188058359574e-06,0.0,-4.4810188058359574e-06,1.0000000000000002
2020-08-20,-0.00037713330299962147,0.0,-0.00037713330299962147,1.0000000000000002
2020-08-21,-0.0004394106936503044,0.0,-0.0004394106936503044,1.0000000000000002
2020-08-24,0.000246550694503076,0.0,0.000246550694503076,1.0
2020-08-25,-0.0001845893810650914,0.0,-0.0001845893810650914,1.0000000000000002
2020-08-26,-0.0004844005623719464,0.0,-0.0004844005623719464,1.0000000000000002
2020-08-27,-0.00021052567715419224,0.0,-0.00021052567715419224,1.0000000000000002
2020-08-28,-0.00017873098113635499,0.0,-0.00017873098113635499,1.0000000000000002
2020-08-31,-0.00028952066838862833,0.0,-0.00028952066838862833,1.0000000000000002
2020-09-01,-0.0002471993096617311,0.0,-0.0002471993096617311,1.0000000000000002
2020-09-02,0.00026026409620565966,0.0,0.00026026409620565966,1.0000000000000004
2020-09-03,-0.0001317713557815465,0.0,-0.0001317713557815465,1.0000000000000002
2020-09-04,-0.0001334234731479959,0.0,-0.0001334234731479959,1.0
2020-09-08,-0.0015619520056266607,0.0,-0.0015619520056266607,1.0000000000000002
2020-09-09,0.000580796382211135,0.0,0.000580796382211135,1.0000000000000002
2020-09-10,2.7750993995825397e-05,0.0,2.7750993995825397e-05,1.0000000000000002
2020-09-11,-0.0005264138331328025,0.0,-0.0005264138331328025,1.0000000000000004
2020-09-14,-0.00024118571175557233,0.0,-0.00024118571175557233,1.0000000000000002
2020-09-15,-0.00013249489937274805,0.0,-0.00013249489937274805,1.0000000000000002
2020-09-16,-0.0005476008500559637,0.0,-0.0005476008500559637,1.0000000000000002
2020-09-17,-4.079537555284749e-05,0.0,-4.079537555284749e-05,1.0000000000000002
2020-09-18,-0.0006803102457294229,0.0,-0.0006803102457294229,1.0000000000000002
2020-09-21,0.0005148877484284489,0.0,0.0005148877484284489,1.0000000000000002
2020-09-22,-6.098755994608625e-05,0.0,-6.098755994608625e-05,1.0000000000000002
2020-09-23,0.0005214765018160373,0.0,0.0005214765018160373,1.0000000000000002
2020-09-24,7.174228501526019e-06,0.0,7.174228501526019e-06,1.0000000000000002
2020-09-25,6.906524811525026e-05,0.0,6.906524811525026e-05,1.0000000000000004
2020-09-28,5.7715714422151794e-05,0.0,5.7715714422151794e-05,1.0000000000000004
2020-09-29,-0.0002971277125140753,0.0,-0.0002971277125140753,1.0000000000000007
2020-09-30,-9.970079503711336e-05,0.0,-9.970079503711336e-05,1.0000000000000004
2020-10-01,-0.00024362798889001887,0.0,-0.00024362798889001887,1.0000000000000004
2020-10-02,-5.6608502815297195e-05,1.5354854797201278e-06,-5.8143988295017325e-05,1.0
2020-10-05,-7.359698817542414e-05,0.0,-7.359698817542414e-05,1.0
2020-10-06,-0.0003737853113272547,0.0,-0.0003737853113272547,1.0
2020-10-07,-6.869377600337616e-05,0.0,-6.869377600337616e-05,1.0
2020-10-08,-0.00018509772620050924,0.0,-0.00018509772620050924,1.0
2020-10-09,8.132688273344271e-05,0.0,8.132688273344271e-05,0.9999999999999999
2020-10-12,-0.00013694516221567367,0.0,-0.00013694516221567367,0.9999999999999998
2020-10-13,-8.129329695853057e-05,0.0,-8.129329695853057e-05,0.9999999999999998
2020-10-14,-0.00013009254265187358,0.0,-0.00013009254265187358,0.9999999999999998
2020-10-15,-0.00020776688405434721,0.0,-0.00020776688405434721,0.9999999999999997
2020-10-16,-0.0005261371578063061,0.0,-0.0005261371578063061,0.9999999999999997
2020-10-19,-0.00018174840186094133,0.0,-0.00018174840186094133,0.9999999999999997
2020-10-20,-0.00021984467268145803,0.0,-0.00021984467268145803,0.9999999999999998
2020-10-21,-0.00047168133428477017,0.0,-0.00047168133428477017,0.9999999999999997
2020-10-22,-0.0003349775157507014,0.0,-0.0003349775157507014,0.9999999999999997
2020-10-23,-0.00011247131425552006,0.0,-0.00011247131425552006,0.9999999999999998
2020-10-26,0.00016167564677237002,0.0,0.00016167564677237002,0.9999999999999998
2020-10-27,0.0005275041716767194,0.0,0.0005275041716767194,0.9999999999999996
2020-10-28,-0.00042006783968648407,0.0,-0.00042006783968648407,0.9999999999999996
2020-10-29,-0.00012975253924668345,0.0,-0.00012975253924668345,0.9999999999999996
2020-10-30,0.00011459461381737518,0.0,0.00011459461381737518,0.9999999999999996
2020-11-02,-0.00028265856730706567,0.0,-0.00028265856730706567,0.9999999999999994
2020-11-03,-0.00031787113044521155,0.0,-0.00031787113044521155,0.9999999999999996
2020-11-04,0.0002852123527195286,0.0,0.0002852123527195286,0.9999999999999994
2020-11-05,1.2896660980911443e-05,0.0,1.2896660980911443e-05,0.9999999999999996
2020-11-06,-0.0005542740279377656,0.0,-0.0005542740279377656,0.9999999999999996
2020-11-09,-2.0978354937151015e-05,0.0,-2.0978354937151015e-05,0.9999999999999996
2020-11-10,0.00040931693191991283,0.0,0.00040931693191991283,0.9999999999999996
2020-11-11,0.0005395613319556185,0.0,0.0005395613319556185,0.9999999999999996
2020-11-12,0.00016529673478944863,0.0,0.00016529673478944863,0.9999999999999996
2020-11-13,-0.0008175391599085348,0.0,-0.0008175391599085348,0.9999999999999997
2020-11-16,-0.0008232843600868194,0.0,-0.0008232843600868194,0.9999999999999997
2020-11-17,0.000422193168382512,0.0,0.000422193168382512,0.9999999999999998
2020-11-18,0.0004922887812894582,0.0,0.0004922887812894582,0.9999999999999996
2020-11-19,-0.00028279622208426177,0.0,-0.00028279622208426177,0.9999999999999996
2020-11-20,-0.0003420373516293463,0.0,-0.0003420373516293463,0.9999999999999997
2020-11-23,-0.0008939361532061905,0.0,-0.0008939361532061905,0.9999999999999997
2020-11-24,-0.00013457498206733028,0.0,-0.00013457498206733028,0.9999999999999996
2020-11-25,-0.00011251004737792841,0.0,-0.00011251004737792841,0.9999999999999996
2020-11-27,-7.872402834133559e-06,0.0,-7.872402834133559e-06,0.9999999999999997
2020-11-30,0.0001037324463285933,0.0,0.0001037324463285933,0.9999999999999998
2020-12-01,0.0003103517721211132,0.0,0.0003103517721211132,0.9999999999999996
2020-12-02,-1.9707493343641146e-05,0.0,-1.9707493343641146e-05,0.9999999999999997
2020-12-03,-0.0003482085638332365,0.0,-0.0003482085638332365,0.9999999999999998
2020-12-04,-0.00010448150415015049,0.0,-0.00010448150415015049,0.9999999999999997
2020-12-07,-5.8826883362248064e-05,0.0,-5.8826883362248064e-05,0.9999999999999996
2020-12-08,-0.00026852811982641146,0.0,-0.00026852811982641146,0.9999999999999997
2020-12-09,0.000273593963872561,0.0,0.000273593963872561,0.9999999999999996
