session,eligible_assets,gross,net,turnover,forecast_volatility,net_budget_ratio,maximum_factor_budget_ratio,maximum_sleeve_budget_ratio,exposure_equity,exposure_duration,exposure_credit,exposure_commodity,exposure_usd
2008-03-28,17,0.9999999999953683,0.3499999999993102,0.02968085555042451,0.09999999999968102,0.9999999999980292,0.999999999990941,0.7132431655545366,-0.24999999999773526,0.06261357639048323,1.9543119918739562e-14,0.18641445314426058,-0.1515694559959298
2008-04-04,17,1.0000000000127829,0.3500000000022592,0.05306806311176031,0.10000000414959884,1.000000000006455,1.0000000000133902,0.691800058798431,-0.25000000000334754,0.059349201810788746,-1.1133640526064538e-13,0.19082799341156548,-0.1615708300385554
2008-04-11,18,0.999999999993855,0.3499999999991063,0.018142742764820703,0.10000000324212303,0.9999999999974466,0.9999999999912624,0.6884923733775534,-0.2499999999978156,0.058880280841614785,4.815246897903868e-13,0.19196181287471958,-0.16373905321709487
2008-04-18,19,1.0000000000357572,0.3356073649613821,0.2500000000299357,0.0887155234737251,0.9588781856039489,0.929224656071292,0.7775475323184944,-0.232306164017823,0.07375960882480768,-2.5341875679644686e-12,0.16052018027561815,-0.185759346218292
2008-04-25,19,1.0000000000633515,0.3255594067358677,0.2500000000275469,0.09784991301988301,0.9301697335310506,1.0000000000583253,0.6823729688371621,-0.23512546463991413,0.05207454851961422,-8.175618468881997e-12,0.22339761045924794,-0.2000000000116651
2008-05-02,19,1.0000000000561713,0.2592109824209103,0.24891703214478636,0.09425073208717503,0.7406028069168866,1.0000000000407965,0.8240137280632709,-0.23829521779032395,0.06960423089155744,-1.3023355673856675e-11,0.22000000000626976,-0.20000000000815932
2008-05-09,19,0.9999999999999182,0.2681007499674929,0.03727714502625648,0.09394100333928067,0.7660021427642655,1.000000000000056,0.8351259374593182,-0.23469716386864642,0.07217802249369647,-1.1868354231509234e-11,0.21999999999997968,-0.20000000000001122
2008-05-16,19,1.0000000001154439,0.2586746978959143,0.015886204530622283,0.09269211222136621,0.7390705654168981,1.0000000001247922,0.8233433724573505,-0.23847556248527155,0.07102884252568906,-5.700198267320348e-12,0.22000000000989786,-0.20000000002495844
2008-05-23,19,1.000000000019733,0.25268763944829653,0.10547168984461222,0.0927706408181341,0.7219646841379901,1.0000000000224065,0.8908679181982453,-0.22468114846600798,0.07006213372576588,4.261455894034332e-13,0.2200000000014911,-0.20000000000448132
2008-06-02,19,1.0000000000318765,0.11099727306474436,0.2500000000188409,0.08512442719465392,0.3171350658992696,0.999999999992599,1.0,-0.20695866922287906,0.03486482726852068,0.050491231255744326,0.20184636252282634,-0.1999999999985198
2008-06-09,19,0.999999999978654,0.008897011955485729,0.12075682435141673,0.09145906788421497,0.025420034158530655,0.9999999999818099,0.9999999999801339,-0.24999999999545247,0.02451960159347705,-9.18878183945617e-14,0.19402905461109338,-0.1937101755602859
2008-06-16,19,1.0000000000142133,-0.025148298817178755,0.25000000001432376,0.09251234449440902,0.07185228233479644,1.0000000000021396,1.0,-0.19347111769419728,0.009941925259439339,1.512444707441895e-12,0.20550090215409972,-0.20000000000042795
2008-06-23,19,0.9999999999982668,0.23855379447411632,0.2500000000014627,0.09379805563987997,0.6815822699260466,0.9999999999959349,0.8467082538844763,-0.18565035310684158,0.07203788332388769,-1.209652485695918e-19,0.23571360358695748,-0.199999999999187
2008-06-30,19,1.0000000000618148,0.24269763319719423,0.11348913324607951,0.10000000117875177,0.6934218091348407,1.0000000000735414,0.8431321618614004,-0.21931258147242585,0.07257811087098452,-1.918868584896402e-12,0.25000000001246603,-0.2000000000147083
2008-07-08,19,0.9999999999822714,0.23156413240472612,0.25000000000169753,0.09978800479373963,0.6616118068706461,0.9999999999721778,0.9740626520830846,-0.2064522829998448,0.07353513860667953,-6.000535364822496e-13,0.24999999999071618,-0.19999999999443557
2008-07-15,19,1.0000000000462999,0.0008342952821553118,0.2500000000485133,0.09785574819278814,0.002383700806158034,1.0000000000440092,0.9431546806175617,-0.21318416664021314,-0.046327614261343776,-0.04996029700748734,0.2500000000110023,-0.19547320209509278
2008-07-22,19,0.9999999999974436,-0.007974075644775147,0.10866481476567554,0.09999999999959784,0.022783073270786137,0.999999999996552,0.9758457452841683,-0.20554974955049346,-0.05098132243214093,-0.05178020067242322,0.24999999999867356,-0.1999999999993104
2008-07-29,19,1.0000000000023161,-0.020615005440400902,0.012374786432511352,0.10000000000010337,0.05890001554400258,1.0000000000027285,0.988849171026884,-0.20752846284585308,-0.052196512733481915,-0.052755030194301944,0.2441694414958819,-0.2000000000005457
2008-08-05,19,1.0000000000856983,-0.02531796271074864,0.01663013734576435,0.10000000042051059,0.07233703631642469,1.0000000000691294,0.9941871420770229,-0.21057621075835814,-0.05098064526217149,-0.05195425700397641,0.24181438803947145,-0.20000000001382587
2008-08-12,19,1.000000000019031,-0.06381212379214021,0.07234108477074008,0.10000000000136168,0.1823203536918292,0.9767336819909391,1.0,-0.22467721437313928,-0.052594209562327604,-0.053278535512369773,0.22000000000379177,-0.19534673639818784
2008-08-19,19,1.000000000030217,-0.06764045827631235,0.019544947409250852,0.10000000000051325,0.19325845221803528,0.9891787228898815,1.0,-0.22064136833075035,-0.057029957482473796,-0.05647109874638664,0.22000000000294181,-0.1978357445779763
2008-08-26,19,1.000000000023375,0.10943804972619162,0.2500000000070125,0.10000000068504357,0.3126801420748332,0.9375043082217258,1.0,-0.21962951911180262,0.04760768364292102,-0.017194890723404115,0.20000229771255632,-0.18750086164434518
2008-09-03,19,0.9999999999993128,0.33900807160950375,0.250000000000883,0.09999999999997121,0.9685944903128679,0.8705593315745,0.9857243703350456,-0.217639832893625,0.10514393283740349,-2.31046496683641e-12,0.20075558733206983,-0.11365643430935315
2008-09-10,19,0.9999999999879662,0.24142372026908954,0.2500000000341581,0.09144107423331331,0.6897820579116845,0.8407454043545572,0.9885391124935263,-0.2101863510886393,0.10544417200091047,3.5025021227429994e-12,0.03282631596185497,0.015683021559484662
2008-09-17,19,1.0000000000224363,-0.01007235988991155,0.25000000002125955,0.09950344813622476,0.028778171114033003,0.7881792717511983,0.9917173711734979,-0.19704481793779957,0.10564265245738776,-4.845984331516767e-13,-0.1130047091243363,0.09320530736720341
2008-09-24,19,0.9999999999764464,0.08607673384966665,0.24261387727122247,0.09999999999809285,0.24593352528476187,0.9999999999778423,0.9999999999712635,-0.15705104681833573,0.10666666666269921,1.8546138506338534e-13,-0.14739669196694621,0.19999999999556847
2008-10-01,19,1.0000000000807088,0.17931146630383732,0.08668500637272046,0.10000001811951863,0.5123184751538209,1.0000000000987435,1.0000000000735287,-0.0840187530336363,0.1060397847302809,1.9792579049550442e-13,-0.1459880606047598,0.2000000000197487
2008-10-08,19,1.000000000003748,0.25623394217466716,0.173897523316438,0.10000001199341799,0.7320969776419062,1.0000000000057063,1.0000000000025893,-0.06492919308866002,0.1208080299990877,0.01810602249538782,-0.147886290140541,0.20000000000114126
2008-10-15,19,0.9419910703161949,0.3212049433345874,0.2500000000305585,0.10000000003494765,0.9177284095273925,1.00000000004231,1.000000000014767,-0.035720703233250974,0.17201320456744448,0.01713321182799382,-0.14295671681889247,0.20000000000846202
2008-10-22,19,1.0000000000212683,0.32374390321784574,0.19189404171252877,0.10000000000226941,0.9249825806224165,1.0000000000228328,1.0000000000137923,-0.09052052784719787,0.15000000000414063,-5.134057175790796e-13,-0.12786887185062978,0.20000000000456658
2008-10-29,19,0.9999999999816658,0.34999999999222964,0.06752610131004994,0.10000003425892796,0.999999999977799,0.9956822917370715,0.9999999999766077,-0.06244452619824937,0.14165424838660043,-0.006259313706463957,-0.12923933994834377,0.1991364583474143
2008-11-05,19,1.0000000000122926,0.3500000000006108,0.1570510127638141,0.10000000000196829,1.0000000000017453,0.9229705111964815,1.0000000000158233,-0.09767618898636245,0.1428751145813805,-0.00646181035099559,-0.11811536953638803,0.18459410223929631
2008-11-12,19,0.9999999999941783,0.3499999999966833,0.2499999999984123,0.10000000000362637,0.9999999999905238,0.8935363417571536,0.9999999999935063,-0.08429543495864109,0.16311529141283868,-0.009044163879486963,-0.1321910972597807,0.17870726835143072
2008-11-19,19,1.0000000000097893,0.34999999999950737,0.21232633225216035,0.1000000000020145,0.9999999999985926,0.9359721238680174,1.0000000000081195,-0.06419824352359826,0.17405132430819725,-2.389341915341508e-13,-0.14504679055309525,0.18719442477360348
2008-11-26,19,0.977787103239435,0.3500000000010396,0.11722931119072168,0.10000000000358975,1.0000000000029703,0.9430172020765774,1.000000000013988,-0.04184790157019402,0.16907582300680732,-0.01778614242585501,-0.1455704784384364,0.1886034404153155
2008-12-04,19,0.9543275080925463,0.34999999999796194,0.04339960829355377,0.09999999999964619,0.999999999994177,0.9512979898267016,0.9999999999934192,-0.03926654867615416,0.170126992543678,-0.016785372252264254,-0.14244495838148918,0.1902595979653403
2008-12-11,19,0.9428195418066686,0.3499999999897935,0.042894634661991386,0.1000000054790782,0.9999999999708385,0.9470173044304161,1.0000000000124754,-0.03868930107948024,0.16950633480963556,-0.016849152803918903,-0.1398888064666508,0.18940346088608323
2008-12-18,19,0.9521755168709111,0.34999999999985887,0.07206806896046623,0.10000000000055334,0.9999999999995969,0.9798573572138882,1.0000000000021192,-0.036605726599452645,0.1795698766842796,-0.009242437259039468,-0.14581328810599045,0.19597147144277766
2008-12-26,19,0.9541682448033711,0.35000000000109166,0.008456358444307647,0.1000000000052283,1.000000000003119,0.9827983310805424,1.0000000000211458,-0.03578244573330257,0.17894610347457554,-0.009854661061999509,-0.14747851809966334,0.1965596662161085
2009-01-05,19,0.9463982188129536,0.349999999988324,0.09209927747893246,0.10000000000387511,0.99999999996664,0.9999999999715854,0.9999999999751435,-0.011954743077068649,0.1736151495336839,-0.02323038888747267,-0.15182447711968583,0.19999999999431708
2009-01-12,19,0.9999999999730007,0.3499999999866017,0.18532023941558148,0.09999999999794613,0.9999999999617192,0.9999999999794607,0.999999999969742,-0.02253843683643725,0.17755782533616443,-0.04760442933359043,-0.14577975182159655,0.19999999999589213
2009-01-20,19,0.9999999999901535,0.34999999999636705,0.16033842002620366,0.10000000001433476,0.9999999999896202,0.8584007966408176,0.9999999999862802,-0.016333443943995538,0.2146001991602044,-0.016999004185378315,-0.15051194647591795,0.13774834698019828
2009-01-27,19,0.9872183833959188,0.349999999992355,0.04832298197618344,0.10000000000517907,0.9999999999781571,0.8647060274770211,1.000000000022375,-0.01219781994673881,0.21617650686925527,-0.009117465694173071,-0.14979031882648006,0.1171336649992011
2009-02-03,19,1.0000000000057534,0.3499999999979443,0.05649002752286701,0.10000000285214841,0.9999999999941266,0.8647413141276115,1.000000000004253,-0.012756693905857326,0.21618532853190287,-0.009073357348183833,-0.1524096887559575,0.09585519939268636
2009-02-10,19,0.9447690485136663,0.34999999999503423,0.0997203899065274,0.10000000017005276,0.9999999999858121,0.8988876893442624,1.0000000000112,-0.0010231414166336403,0.2247219223360656,0.03360961166002053,-0.16881947735907055,0.07672760592983832
2009-02-18,19,0.9245320440061197,0.3499999999797187,0.04048924610983019,0.0999999999980126,0.9999999999420535,0.9000675173513185,0.9999999999579609,-0.0017016310580914144,0.22501687933782963,0.03508439673762779,-0.1683095895868967,0.06665987574116476
2009-02-25,19,0.9268577042924322,0.34999999999186426,0.04096287944843585,0.10000000001160055,0.9999999999767551,0.8948032340134402,0.9999999999772158,0.00010148711466103583,0.22370080850336005,0.037762742299605176,-0.1721978904443295,0.06810927678964422
2009-03-04,19,0.9218242257448629,0.34999999998452025,0.08942486979096861,0.09999999999857576,0.9999999999557722,0.7685257918383929,0.9163186945321264,0.0017051712960045714,0.19213144795959822,0.0501758241451104,-0.17305250547338696,0.06242122787786167
2009-03-11,19,0.9267719833463455,0.3499999999983645,0.1900240409427052,0.10000000002977487,0.9999999999953272,0.6672841990385555,0.7538499931940386,0.0004992353632008094,0.12656995690663972,0.05627246972460047,-0.16682104975963888,0.09519277519702107
2009-03-18,19,1.0000000000208304,0.3500000000190959,0.16706922996791415,0.1000000000198662,1.00000000005456,0.7961962311206403,0.8519111230800874,-0.005447678366247402,0.082693694446765,0.05509360775950062,-0.16589416734571047,0.15923924622412808
2009-03-25,19,1.0000000000181568,0.350000000017445,0.10445081214834781,0.10000000000162108,1.000000000049843,0.9553451252737921,1.0,0.0004438301166800139,0.06239784925422387,0.03626972450344175,-0.16665258282107942,0.19106902505475842
2009-04-01,19,0.9999999999958533,0.34999999999795606,0.10320674436545613,0.1000000000081605,0.9999999999941602,0.9120232876642961,0.9999999999941166,-0.03302270563377272,0.06311591871023466,0.027348628951915834,-0.13972830167752068,0.18240465753285923
2009-04-08,19,0.992884893797885,0.3499999999959817,0.14824628808344117,0.10000000000845956,0.9999999999885192,0.8770062914229365,1.0,-0.025002501603786,0.06709451804689723,-0.01643002127075582,-0.13681892384234587,0.1754012582845873
2009-04-16,19,1.0000000000412734,0.34999999998193454,0.06446836562029483,0.100000000011264,0.9999999999483845,0.8454690554622271,1.0,-0.025322393351657625,0.055219127906101964,-0.02669634817678157,-0.1368775692052611,0.16909381109244542
2009-04-23,19,0.9999999999692359,0.34999999997633763,0.22578814916195278,0.0999999999988597,0.9999999999323933,0.5398554337988062,0.9999999999659029,-0.03411400899119409,0.08686572455648296,-0.038029221274143446,-0.13496385844970155,0.09579529050655623
2009-04-30,19,1.0000000000228937,0.3499999999985244,0.018526072781524936,0.10000000000395932,0.999999999995784,0.5601796654983718,1.0000000000196336,-0.030721744244420975,0.0891573504579102,-0.03767471002606674,-0.14004491637459296,0.097318476585716
2009-05-07,19,0.982845201005549,0.34999999999572584,0.11438475281856321,0.10000000342765278,0.9999999999877882,0.6565355762180737,0.9999999999929837,-0.01361089814355031,0.09353796722459976,-0.015643497208996857,-0.16413389405451842,0.11380111744515103
2009-05-14,19,0.9803995255262843,0.35000000000065035,0.04071070028375649,0.10000000000604486,1.0000000000018583,0.6817933931313044,1.0000000000164428,0.0012177232746669174,0.09502651342209084,-0.008200766251539225,-0.1704483482828261,0.10064492793632171
2009-05-21,19,0.9999999999985179,0.34999999999839665,0.24999999999955475,0.10000000012451309,0.9999999999954191,0.842145124494367,0.9960285014802935,0.06643220508936841,0.11621305015505115,0.040389486216836856,-0.21053628112359174,0.13031079046946425
2009-05-29,19,1.0000000000206954,0.34999999999534454,0.25000000002290396,0.10000000024888353,0.9999999999866988,0.9361913768461168,1.0000000000096507,0.1088691383619722,0.16018600312788353,0.10826670862061828,-0.2340478442115292,0.07569216538762794
2009-06-05,19,1.0000000000067482,0.2901633370066138,0.25000000000829786,0.1000000492188306,0.8290381057331823,1.0000000000087979,1.0000000000024487,0.15116182379066945,0.07458704277479287,0.15000000000131966,-0.22882835474145607,0.06417920623293696
2009-06-12,19,1.0000000000318956,0.26838718108888315,0.1413040898645391,0.10000000000291906,0.766820517396809,1.0000000000293594,1.0000000000163083,0.10124879654729045,0.10013493013261636,0.1500000000044039,-0.23659543889096013,0.06674022459822569
2009-06-19,19,1.0000000000305904,0.11877673604650851,0.16297469341938095,0.10000000083642861,0.33936210299002434,1.0000000000251419,1.0000000000065667,0.10427268384332145,0.004666666666445255,0.15000000000377128,-0.2377255748832135,0.06636697918656764
2009-06-26,19,0.9999999999986611,0.17108301130337739,0.25000000000160183,0.10000000000338681,0.4888086037239354,0.9973979170514649,0.7986989585255122,0.10559298076284598,-0.04207806248909254,0.14960968755771972,-0.1796294950677909,0.02055800287630826
2009-07-06,19,0.9999999999993435,0.3499999999999631,0.2499999999998937,0.10000000000220288,0.9999999999998946,0.9786595743261761,0.7893297871629372,0.09267592620063916,-0.045347888885683314,0.14679893614892642,-0.09270040420733643,-0.037006454784435344
2009-07-13,19,1.000000000012872,0.19719984964725068,0.25000000001323164,0.10000032502256295,0.5634281418492877,0.9784898094551846,0.9090613291723002,0.09155837989244495,-0.08316285653574415,0.14677347141827768,-0.05776563299736142,-0.049607089243506076
2009-07-20,19,1.0000000000562324,0.16296847736128875,0.06403788309797885,0.10000000002166531,0.4656242210322536,0.9867476016473559,0.891029561251191,0.09668815454721001,-0.08996288552653997,0.14801214024710338,-0.05901968270106904,-0.051089894241970614
2009-07-27,19,1.000000000103096,-0.07051461321271027,0.25000000007378936,0.10000000000443547,0.2014703234648865,1.0000000000556775,0.8722291876952721,0.0980009815251213,-0.08359929239670445,0.15000000000835162,-0.1138671349945195,-0.1155388960920579
2009-08-03,19,0.999999999994303,0.12810255856557692,0.2500000000030199,0.09999999999965285,0.36600731018736266,0.9999999999946071,0.8042025705338446,0.09010786636649763,-0.04656071865962951,0.14999999999919106,-0.12234580367026336,-0.11316896182703973
2009-08-10,19,1.0000000000291038,0.28084237117697686,0.25000000003698486,0.10000000000081379,0.8024067747913625,0.9962059106956904,0.7981029553478451,0.0870088274970956,0.0960598865857495,0.14943088660435355,-0.14958976778873428,-0.10153763034780118
2009-08-17,19,1.0000000000340639,0.18428483676491855,0.2500000000246875,0.10000000000504863,0.5265281050426245,1.0000000000288578,1.0,0.12711886961343768,0.056437140117775036,0.15000000000432867,-0.15241333766350706,-0.14758604636053124
2009-08-24,19,1.0000000000278666,0.009365534005305876,0.25000000000394396,0.10000000000122973,0.02675866858658822,1.0000000000291136,1.0,0.15554198419507992,0.05664803045495344,0.15000000000436703,-0.22119567396702045,-0.08738381504379886
2009-08-31,19,0.9999999999726201,0.12070121398104364,0.12488187780385054,0.10000000045005629,0.34486061137441043,0.9999999999342395,0.999999999964615,0.21215708488775015,0.10780606023382946,0.1499999999901359,-0.21685847197833522,-0.08774382332247624
2009-09-08,19,0.9999999999864742,0.1543300819219055,0.03617497215097064,0.10000000000377669,0.44094309120544434,0.9999999999666617,0.9999999999684754,0.23233047343073432,0.1075691375590842,0.14999999999499924,-0.2070617044709147,-0.09343127588119718
2009-09-15,19,0.9999999999759976,0.16941029568625413,0.0328726352675748,0.10000000000742885,0.4840294162464404,0.9999999999503014,0.9999999999590409,0.23859979258523425,0.10763627816985585,0.1499999999925452,-0.2009188952522561,-0.09656344715393345
2009-09-22,19,0.9999999999806068,0.1527874266513345,0.022629111878081202,0.09999999999845517,0.43653550471809854,0.9999999999512127,0.9999999999666187,0.24192069603756763,0.10684919448741984,0.1499999999926819,-0.21103347049365412,-0.0946439437535348
2009-09-29,19,1.0000000000008742,0.1314510948360841,0.07335206011783207,0.10000000000010531,0.37557455667452605,1.0000000000007094,1.0,0.25000000000017736,0.10536873263204198,0.15000000000006852,-0.22015524995884483,-0.09492443551788377
2009-10-06,19,1.000000000017839,-0.007134420207955711,0.23902560941174816,0.10000000000271422,0.020384057737016317,1.0000000000278135,1.0,0.2500000000069534,0.03970244281924489,0.1500000000016143,-0.21424768336205727,-0.10417899112074704
2009-10-13,19,0.9999999999873599,0.002818718228123601,0.03558939480263089,0.10000000005679295,0.008053480651781719,0.9999999999887581,0.9999999999854761,0.246811631178046,0.05511528470930631,0.1499999999983137,-0.2180922954417826,-0.10097392193371352
2009-10-20,19,0.999999999997084,0.008733580086787013,0.018119762389973718,0.09999999999965997,0.02495308596224861,0.9999999999967631,0.9999999999959263,0.2499999999986395,0.06041065365009856,0.14999999999951447,-0.2197836382738615,-0.10047374716179089
2009-10-27,19,1.0000000000266045,0.0916281567556261,0.11044535858437812,0.10000000051585116,0.26179473358750316,1.0000000000453382,1.0,0.25000000001133454,0.12204009955358687,0.15000000000271077,-0.22198250518261298,-0.1008396995466384
2009-11-03,19,1.0000000000006217,0.06588627328792929,0.22553817776218876,0.10000051259753279,0.1882464951083694,0.9976604329912494,1.0,0.14240194379388674,0.16792981298979573,0.1496490649486874,-0.23175043267577503,-0.08870925713755674
2009-11-10,19,1.0000000000198546,0.08447618568128318,0.03627142393142069,0.09714337697189099,0.24136053051795195,0.9849796396670218,1.0,0.14528184967892263,0.16754938918919282,0.14774694595005328,-0.22525201645507695,-0.09460342140469324
2009-11-17,19,1.0000000000302032,0.30225857450085747,0.22004817434588184,0.09534118837711827,0.8635959271453071,1.0000000000512856,1.0,0.2500000000128214,0.16799999999834975,0.15000000000385386,-0.16037789380967188,-0.12850011733389788
2009-11-24,19,1.000000000016609,0.301632048620599,0.010994734924186223,0.09269504802670545,0.8618058532017114,1.000000000025558,1.0,0.250000000006201,0.16660596381850123,0.1500000000038337,-0.15990876208089524,-0.12840195946729463
2009-12-02,19,1.0000000000362403,0.2156221598238924,0.09627354801705726,0.08981450879453041,0.6160633137825497,1.000000000063249,1.0,0.24932227228336237,0.1237734222316149,0.15000000000948732,-0.17417516067753494,-0.11579771236926677
2009-12-09,19,1.0000000000176845,0.10000000001164658,0.2297400875206187,0.09033737757979965,0.2857142857475617,1.0000000000321698,1.0,0.20014093737058317,0.015152359096230573,0.15000000000482547,-0.1482862823678987,-0.11339731358008096
2009-12-16,19,1.0000000000225804,0.10000000001528656,0.032875216886666725,0.08859550402969428,0.2857142857579616,1.000000000037151,1.0,0.2041455095908919,0.012232461885045702,0.15000000000557262,-0.14825270746047625,-0.11359105306575987
2009-12-23,19,1.000000000022279,0.10000000001548229,0.2500000000143552,0.0935236497980146,0.2857142857585208,1.0000000000240206,1.0,0.21572448111643205,-0.04245231181159797,0.15000000000360308,-0.13477692339690903,-0.133800549014036
2009-12-31,19,0.9999999999826111,0.09999999999210882,0.050642322466100786,0.09478467688837754,0.2857142856917395,0.9999999999792879,0.9999999999805219,0.2227500621354487,-0.04999999999989344,0.14999999999689317,-0.1340050136679773,-0.1349999999952275
2010-01-08,19,1.0000000000450007,0.10000000002063483,0.01510047553638405,0.09528101102694587,0.28571428577324237,1.0000000000168205,1.0,0.220612379888021,-0.049999999998452074,0.15000000000252306,-0.13353472357319982,-0.13500000000195406
2010-01-15,19,1.0000000000145912,0.0989743506435668,0.009361535869323246,0.09314691889859177,0.28278385898161945,1.000000000004192,1.0,0.22020659827001973,-0.05013675324724022,0.1500000000006288,-0.13354801655802997,-0.13484615259197305
2010-01-25,19,1.0000000000387068,-0.09999999996190569,0.21326998309851294,0.08880858467683389,0.2857142856054448,1.0000000000111562,1.0,0.20454545457223047,-0.07666666666084505,0.15000000000167343,-0.15000000000960445,-0.10499999999765736
2010-02-01,19,1.0000000000184281,-0.19999999998870638,0.11404412162772155,0.09027389424630182,0.571428571396304,1.0000000000028582,1.0,0.20454545457751955,-0.11333333334475262,0.1500000000004287,-0.15000000000170183,-0.10500000000108169
2010-02-08,19,1.0000000000115532,-0.19999999999078447,0.012858687766693716,0.08909349488943065,0.5714285714022413,1.0000000000033333,1.0000000000042704,0.2045454545503203,-0.11333333333199472,0.15000000000049998,-0.1500000000005472,-0.10500000000182433
2010-02-16,19,1.0000000000083782,-0.19999999999322216,0.02003356471847495,0.0892431437831552,0.5714285714092062,1.0000000000021831,1.0,0.2061064611086558,-0.11413465003257392,0.15000000000032745,-0.15000000000023686,-0.10500000000241858
2010-02-23,19,1.0000000000391847,-0.19551614184799723,0.02553014049599997,0.08785917843987909,0.5586175481371349,1.0000000000112637,1.0,0.2060864974861908,-0.11248032071481326,0.15000000000168953,-0.1500000000048716,-0.10500000000040341
2010-03-02,19,1.0000000000469367,-0.017207381776652472,0.2500000000034128,0.09566292528017216,0.04916394793329278,1.0000000000676583,1.000000000024837,0.2500000000169146,-0.11147285534977255,0.15000000000163705,-0.1500000000063653,-0.016140706320290146
2010-03-09,19,1.0000000000344542,0.07943850691847534,0.25000000002160666,0.0859149403088729,0.2269671626242153,1.000000000035155,0.8151813733476556,0.25000000000878875,-0.05316216784049352,0.15000000000272756,-0.16834480564887325,0.007289276470491428
2010-03-16,19,1.0000000000478892,0.08240653642147303,0.1291004549471057,0.08760853906407819,0.23544724691849436,1.0000000000664506,0.8274449972180865,0.25000000001661266,-0.0582607996942181,0.15000000000489874,-0.19260624431322954,0.08334561988004001
2010-03-23,19,0.9999999999919462,-0.1473922632002822,0.24591615735569422,0.08935882562219029,0.42112075200080634,0.9999999999904269,0.8381889981547186,0.2499999999973076,-0.14353805367355932,0.14999999999856403,-0.19123204386671416,0.08210883947942965
2010-03-30,19,1.0000000000596985,0.09750611722654441,0.2500000000611182,0.08562959009378757,0.2785889063615555,1.000000000075659,0.8368230370294572,0.24820267412966832,-0.09756212368730524,0.15000000001134883,-0.19131551742004488,0.08218396567311256
2010-04-07,19,1.0000000000189975,0.034961881597115024,0.2500000000103913,0.08579703964634286,0.0998910902774715,1.0000000000316964,0.7648368620336333,0.2500000000079241,-0.11875418788084828,0.15000000000398347,-0.22264221269978066,0.08999840074723141
2010-04-14,19,0.9999999999784619,0.03486750552412976,0.2500000000195357,0.08599834742000445,0.09962144435465646,0.9999999999724124,0.7499999999849405,0.24999999998994804,-0.08598640999376064,0.14999999999586186,-0.2299999999942537,0.08999999999847673
2010-04-21,19,1.0000000000090108,0.014298840700108983,0.20329776992986753,0.08559193652094145,0.040853830571739955,1.000000000021318,0.8000000000067374,0.2500000000053295,-0.06069209573153504,0.15000000000202124,-0.23000000000131232,0.09302216644360409
